ID_Lectura,Temperatura_Zona1_C,Velocidad_Cinta_m_min,Horas_Desde_Mantenimiento,Humedad_Ambiente_Pct,Espesor_Material_mm,Consumo_Energia_KWh
8026,743.2,2.96,208,31.2,4.28,483.55
8027,692.9,2.23,411,61.5,3.19,483.39
8028,753.0,1.45,187,71.8,5.41,532.48
8029,668.7,1.2,285,45.6,5.32,512.36
8030,754.1,2.16,321,36.6,4.26,500.76
8031,729.3,2.95,139,32.2,5.76,483.51
8032,825.1,2.07,419,62.2,4.51,574.19
8033,820.6,2.7,288,57.6,6.03,529.04
8034,789.3,1.32,297,41.5,5.3,556.49
8035,733.7,1.52,150,71.6,6.48,521.85
8036,849.3,2.77,22,66.8,5.36,531.95
8037,672.3,2.39,410,43.8,5.03,471.33
8038,679.8,2.95,226,67.7,3.12,459.66
8039,745.8,2.44,195,42.2,5.05,494.06
8040,862.7,1.62,479,63.8,4.76,586.41
8041,739.9,1.83,36,35.9,6.62,502.08
8042,740.8,2.75,410,64.6,5.21,529.86
8043,677.9,1.88,227,41.9,5.78,482.93
8044,797.3,1.14,431,58.6,6.4,586.08
8045,797.7,1.59,23,38.6,6.34,519.8
8046,789.5,1.79,151,66.3,4.91,511.1
8047,718.5,0.74,405,33.0,7.13,548.24
8048,714.7,2.36,334,38.3,4.49,506.03
8049,685.3,0.77,494,39.2,6.33,551.86
8050,754.2,1.51,333,32.1,4.25,512.6
8051,696.0,2.51,64,67.3,5.86,472.26
8052,691.1,1.67,200,79.0,4.04,484.8
8053,728.8,2.61,294,68.9,5.62,514.03
8054,725.5,1.35,98,73.0,4.15,492.03
8055,723.1,2.89,54,30.3,3.96,456.98
8056,773.3,1.02,141,35.9,4.03,508.7
8057,754.0,0.6,409,58.0,5.5,571.66
8058,735.6,2.68,75,78.9,5.49,480.9
8059,759.2,2.38,288,63.0,5.49,524.84
8060,700.4,1.08,333,48.7,5.22,522.14
8061,755.3,2.96,157,37.3,4.52,484.24
8062,757.5,1.76,154,37.6,4.28,475.31
8063,674.8,2.88,445,48.1,3.96,482.54
8064,799.8,1.76,15,65.7,3.91,511.86
8065,705.9,1.68,91,31.6,6.21,487.04
8066,754.5,1.62,477,72.6,3.94,553.52
8067,808.2,1.34,132,77.1,4.07,545.02
8068,796.3,1.83,176,74.4,4.0,517.66
8069,751.7,1.63,246,75.7,3.67,496.32
8070,731.9,0.59,114,30.8,5.3,494.94
8071,797.4,1.15,299,78.9,4.46,555.81
8072,783.7,1.03,497,48.3,4.84,576.2
8073,719.1,2.67,247,73.5,4.88,491.79
8074,710.3,2.0,319,39.3,5.29,488.88
8075,646.4,2.41,481,52.3,5.1,491.84
8076,757.7,2.89,91,32.2,6.18,489.23
8077,745.9,2.11,103,32.0,4.33,482.78
8078,806.8,2.96,330,77.2,4.41,553.14
8079,768.0,1.28,352,70.5,4.91,556.18
8080,816.7,0.97,294,56.5,4.93,562.94
8081,715.1,1.51,306,56.3,3.52,486.6
8082,806.9,1.68,370,67.4,3.42,561.67
8083,723.6,2.74,328,47.1,4.86,479.3
8084,788.9,1.9,425,68.1,6.39,566.03
8085,677.1,1.23,75,54.3,6.48,471.9
8086,761.8,2.36,121,61.9,3.88,486.3
8087,650.8,1.76,365,78.2,4.57,487.75
8088,736.6,0.91,438,53.6,5.16,534.49
8089,772.0,1.94,410,50.9,5.3,520.78
8090,724.0,2.78,180,75.3,4.03,469.12
8091,697.5,2.61,256,75.1,6.7,487.63
8092,792.3,1.97,75,79.6,4.43,503.97
8093,744.8,1.44,77,57.5,5.37,499.99
8094,725.5,0.72,43,47.2,4.67,507.55
8095,752.1,1.67,10,42.0,4.68,478.89
8096,881.8,2.38,160,31.7,5.76,551.89
8097,807.7,1.4,399,66.3,5.98,576.7
8098,808.1,1.09,281,41.7,5.68,566.34
8099,771.8,2.83,267,60.3,4.12,512.61
8100,758.3,2.55,247,75.8,3.65,483.41
8101,630.2,2.1,125,77.5,7.66,461.13
8102,716.1,0.84,85,30.2,5.31,503.61
8103,726.0,0.86,292,45.9,4.1,509.95
8104,656.3,0.76,28,71.9,5.94,485.39
8105,692.1,2.04,293,56.8,4.09,492.14
8106,651.0,0.79,44,70.4,6.97,460.79
8107,748.1,2.61,380,72.7,4.59,503.72
8108,790.9,2.98,333,52.1,5.86,530.67
8109,805.3,1.42,314,47.9,4.96,556.91
8110,770.7,1.63,250,52.8,3.48,512.47
8111,701.8,2.28,16,62.6,4.02,451.4
8112,653.4,2.84,46,48.4,4.23,425.35
8113,662.2,2.74,380,68.7,4.32,475.38
8114,686.6,0.64,162,75.2,5.19,501.4
8115,705.6,0.92,254,44.1,2.57,463.36
8116,742.0,2.39,259,78.2,5.19,509.68
8117,699.3,2.22,124,61.1,3.02,454.0
8118,766.9,0.83,50,73.9,5.36,512.01
8119,738.4,1.76,346,35.2,4.2,504.24
8120,750.5,2.45,71,42.6,5.13,467.07
8121,807.0,1.05,178,46.1,3.67,535.34
8122,691.0,2.68,151,45.1,4.37,445.76
8123,770.9,0.63,494,38.6,2.95,550.25
8124,749.3,2.46,447,73.4,3.75,519.24
8125,733.3,2.04,267,50.9,6.4,516.7
8126,794.3,1.29,97,78.2,6.43,553.03
8127,794.0,2.3,472,59.2,3.76,538.87
8128,702.7,2.46,57,36.9,4.66,453.99
8129,740.9,2.83,444,57.3,5.46,531.35
8130,764.1,1.42,490,79.7,5.08,565.99
8131,736.3,2.22,320,58.3,4.42,500.64
8132,779.3,2.01,21,30.1,3.44,464.32
8133,764.1,1.81,220,76.7,5.88,523.88
8134,841.6,2.73,253,41.7,4.49,538.53
8135,673.5,0.51,248,64.4,3.35,489.3
8136,743.9,1.21,206,55.8,4.95,523.73
8137,704.6,1.85,266,46.3,4.66,489.11
8138,780.2,0.95,244,44.1,4.49,527.56
8139,669.1,2.77,196,76.4,5.13,450.92
8140,767.3,2.12,210,75.6,4.79,506.18
8141,718.5,1.69,112,55.7,6.12,486.88
8142,713.3,2.54,299,42.9,4.09,497.36
8143,677.7,1.63,230,35.1,4.23,461.02
8144,726.7,1.9,377,37.8,5.77,510.55
8145,804.2,0.51,311,56.1,7.5,582.22
8146,748.7,1.41,196,45.4,7.34,543.35
8147,781.4,0.85,459,32.1,5.73,575.41
8148,833.2,2.22,412,52.8,4.65,561.25
8149,763.2,1.7,421,67.3,4.47,527.46
8150,722.1,1.25,108,74.6,4.61,495.67
8151,773.4,1.67,433,59.3,3.26,544.48
8152,722.8,1.02,254,66.2,5.68,537.59
8153,724.8,2.81,322,48.2,6.32,484.98
8154,674.0,0.63,316,54.8,4.86,497.38
8155,796.3,2.66,31,66.5,7.09,518.32
8156,730.7,1.78,77,66.4,7.73,524.45
8157,759.1,2.05,401,51.2,5.89,526.95
8158,698.2,1.26,325,57.2,4.33,492.67
8159,771.8,2.92,74,76.2,4.14,480.22
8160,711.9,1.2,301,61.6,5.77,507.13
8161,742.9,1.97,464,62.1,6.05,525.96
8162,793.9,2.98,226,69.2,4.34,533.29
8163,789.5,2.7,38,35.8,3.84,476.62
8164,748.9,1.84,202,56.1,3.29,487.33
8165,661.6,2.98,65,78.0,3.96,420.34
8166,899.6,2.25,347,48.1,4.58,581.51
8167,837.3,1.02,397,44.7,6.09,584.78
8168,786.1,1.51,221,60.1,4.43,536.37
8169,712.3,1.34,247,41.1,2.0,464.81
8170,744.3,1.36,209,57.8,4.34,508.97
8171,722.8,2.4,484,37.8,4.67,514.07
8172,813.2,1.96,187,59.0,4.64,536.72
8173,763.1,0.6,432,60.1,2.42,538.19
8174,710.8,2.69,428,50.9,4.66,507.14
8175,726.5,1.24,162,49.1,6.32,514.9
8176,806.1,2.99,471,42.3,4.53,550.25
8177,830.0,2.89,53,46.5,4.33,509.02
8178,826.4,2.85,440,54.9,4.23,547.94
8179,787.9,2.53,177,42.4,5.15,526.98
8180,737.4,1.05,296,69.1,3.48,511.52
8181,600.0,1.83,206,65.5,3.87,450.06
8182,764.9,1.06,346,43.5,6.12,561.77
8183,749.9,1.15,83,34.9,5.67,512.1
8184,757.0,2.03,180,30.0,4.46,495.42
8185,752.7,0.6,389,59.8,5.49,550.12
8186,683.7,2.92,192,40.6,4.08,452.85
8187,777.9,2.8,25,30.6,4.07,474.32
8188,781.6,1.45,77,48.0,4.05,503.78
8189,784.1,1.79,384,78.1,3.43,545.34
8190,797.3,1.67,334,64.5,4.91,559.89
8191,780.2,2.71,51,72.9,6.99,505.04
8192,729.5,2.22,119,37.2,3.0,456.62
8193,746.5,1.2,50,33.7,6.69,495.71
8194,754.6,1.62,315,30.6,2.28,503.02
8195,755.4,1.57,477,77.8,5.5,574.69
8196,799.9,2.9,15,45.0,3.14,462.22
8197,782.2,0.94,340,53.0,5.51,550.4
8198,853.9,0.72,190,49.7,4.19,549.83
8199,860.3,2.7,282,66.5,5.72,559.66
8200,754.0,2.74,370,45.5,4.2,488.26
8201,600.0,2.68,194,56.8,5.49,444.84
8202,811.8,1.78,332,79.8,4.78,565.76
8203,723.0,2.15,153,52.2,6.21,499.13
8204,709.9,1.91,445,57.6,4.81,528.48
8205,730.1,0.67,109,55.1,5.21,518.1
8206,727.7,1.99,99,70.2,5.06,489.4
8207,780.6,0.53,481,43.3,5.87,568.27
8208,672.0,1.31,255,38.5,5.93,485.8
8209,696.1,2.83,248,67.7,5.04,479.44
8210,767.2,1.26,427,50.8,3.26,530.22
8211,781.1,2.85,221,75.7,4.02,525.65
8212,782.1,1.13,90,62.2,5.78,532.05
8213,710.6,1.29,124,58.2,3.45,480.21
8214,701.1,2.07,285,33.5,4.26,492.7
8215,724.7,2.4,89,66.5,4.39,477.5
8216,762.0,1.75,65,64.3,4.76,498.33
8217,824.3,2.71,188,62.0,4.62,542.75
8218,647.6,0.6,318,43.4,5.03,498.53
8219,739.0,2.81,58,77.3,3.93,465.15
8220,683.4,0.99,269,46.1,4.12,493.29
8221,667.4,2.71,283,37.6,6.77,475.29
8222,798.3,1.5,301,79.4,6.4,558.9
8223,777.2,2.58,382,67.3,5.51,548.44
8224,772.5,2.18,300,50.7,5.61,526.27
8225,796.1,0.94,39,76.8,5.26,525.06
8226,726.0,2.8,383,34.6,4.93,503.02
8227,728.4,1.11,261,34.4,4.11,516.47
8228,859.3,1.11,72,64.1,6.43,548.35
8229,737.7,2.54,91,38.9,6.85,485.49
8230,786.8,0.76,414,75.9,4.43,546.63
8231,750.3,1.06,445,72.0,6.08,530.97
8232,657.6,1.76,489,45.3,4.54,498.59
8233,647.8,2.58,334,74.4,4.18,453.84
8234,721.1,0.87,390,32.1,4.53,532.43
8235,802.8,1.87,178,57.4,4.59,515.93
8236,789.4,2.28,319,76.8,5.56,551.64
8237,795.7,2.65,352,72.8,4.52,540.07
8238,700.6,2.84,167,47.8,5.82,464.78
8239,830.8,2.46,484,39.1,4.23,555.73
8240,701.8,2.13,65,40.5,4.9,465.17
8241,760.6,1.58,344,55.7,3.83,531.63
8242,749.5,0.78,434,59.8,3.66,557.35
8243,741.3,2.27,151,31.6,5.33,493.0
8244,816.9,2.98,158,50.7,5.07,517.18
8245,714.7,2.34,385,71.5,4.5,509.07
8246,682.5,0.54,235,52.2,4.03,491.98
8247,751.0,1.74,483,38.5,3.8,527.05
8248,730.0,2.04,34,77.7,5.32,477.29
8249,900.0,2.22,187,43.3,4.27,565.12
8250,783.8,2.3,374,69.9,6.6,548.25
8251,729.5,1.9,104,39.7,5.14,487.59
8252,697.2,1.06,62,51.2,5.49,484.4
8253,656.0,2.86,313,54.5,6.38,484.13
8254,698.7,2.24,79,55.0,4.14,461.6
8255,755.7,1.09,185,55.8,5.42,518.18
8256,821.4,1.31,141,41.2,5.47,532.6
8257,806.1,2.8,417,55.8,4.45,552.94
8258,761.5,2.72,499,54.1,3.43,520.22
8259,733.8,1.51,424,40.4,2.81,526.4
8260,763.4,0.6,348,79.4,4.06,524.43
8261,724.1,0.62,468,73.3,6.09,564.61
8262,835.9,1.21,422,74.4,4.19,591.42
8263,740.5,2.07,398,64.3,5.93,537.29
8264,745.7,1.96,347,38.0,4.21,515.21
8265,639.2,2.08,460,58.4,5.02,494.63
8266,740.2,2.29,369,71.1,5.5,535.81
8267,791.8,0.55,340,31.9,6.0,573.87
8268,696.6,0.76,222,54.8,4.51,513.03
8269,712.5,1.4,487,49.8,4.33,522.59
8270,789.6,0.89,220,40.6,2.99,540.64
8271,676.2,0.69,446,48.9,4.54,507.94
8272,802.9,2.1,354,79.2,8.0,589.67
8273,723.4,2.54,73,66.2,4.75,477.06
8274,730.6,2.38,44,45.0,3.55,482.19
8275,693.8,2.54,21,60.3,4.82,455.66
8276,768.9,2.16,440,42.3,5.71,552.39
8277,873.0,2.34,355,60.5,4.37,556.09
8278,789.1,1.18,320,74.8,3.88,556.02
8279,706.8,2.98,257,57.8,7.51,505.3
8280,806.8,0.96,121,66.7,5.37,552.86
8281,734.2,1.04,334,52.7,6.53,534.02
8282,818.7,1.22,476,56.2,4.6,575.4
8283,790.3,2.94,100,64.8,6.77,519.09
8284,602.8,2.97,303,70.6,5.91,450.24
8285,699.8,2.49,38,63.0,5.51,467.43
8286,797.2,2.07,21,78.9,3.77,503.63
8287,757.6,1.8,156,71.0,4.26,501.64
8288,698.8,2.93,146,68.9,5.45,469.19
8289,718.3,2.24,347,72.3,4.65,501.41
8290,654.7,2.86,166,44.1,5.37,475.88
8291,745.6,1.29,268,51.6,4.52,523.05
8292,860.5,1.33,96,58.2,5.42,576.98
8293,790.2,2.64,167,53.1,4.34,495.79
8294,859.5,0.87,195,72.4,5.45,580.67
8295,794.1,2.86,353,31.4,3.99,514.11
8296,801.4,1.77,318,40.5,4.66,545.93
8297,848.7,2.82,366,74.1,4.78,564.73
8298,768.9,1.34,238,33.0,4.1,506.2
8299,740.6,2.29,13,41.3,4.36,472.62
8300,801.6,1.71,66,47.6,5.28,522.45
8301,822.7,2.07,447,67.5,5.71,581.16
8302,726.0,1.76,37,58.0,5.25,495.39
8303,713.9,2.92,25,77.7,5.51,476.19
8304,756.9,2.23,22,41.4,5.09,499.66
8305,791.6,1.13,209,73.6,4.31,542.77
8306,789.9,2.77,193,44.1,3.27,505.02
8307,678.8,1.24,318,42.3,4.47,491.69
8308,845.6,1.43,313,54.9,4.88,573.76
8309,717.9,0.76,290,33.6,4.37,517.81
8310,736.7,2.75,331,49.2,6.55,513.02
8311,704.9,1.22,167,47.8,5.28,496.39
8312,884.9,1.15,369,38.0,4.91,583.66
8313,762.1,2.8,268,73.0,5.55,530.87
8314,707.5,2.51,416,49.3,7.02,535.27
8315,793.2,0.85,166,79.1,4.72,531.87
8316,788.5,2.42,434,75.0,4.04,555.27
8317,740.6,2.78,103,39.7,5.32,488.75
8318,792.0,0.7,276,55.3,3.85,548.77
8319,708.7,2.56,30,60.1,4.05,456.79
8320,725.4,1.87,136,70.9,6.42,512.72
8321,649.5,2.17,356,74.3,6.3,481.43
8322,683.8,1.73,417,61.2,5.65,538.17
8323,840.4,2.24,360,31.8,5.39,539.85
8324,832.1,0.59,359,54.1,3.78,559.71
8325,753.3,2.41,458,74.2,4.19,542.57
8326,833.1,0.58,394,65.7,6.32,612.8
8327,742.0,1.64,447,73.5,4.49,556.52
8328,737.8,0.88,465,63.7,4.2,547.28
8329,752.8,2.56,121,32.2,4.81,474.58
8330,743.8,1.28,243,78.4,5.58,532.35
8331,739.2,1.64,43,75.9,4.79,501.41
8332,807.2,1.57,89,36.3,4.82,513.47
8333,757.5,2.43,484,35.6,2.82,504.71
8334,785.6,1.7,461,57.0,4.93,559.81
8335,801.6,2.47,92,67.9,6.0,515.46
8336,769.4,0.68,38,49.1,4.93,513.03
8337,701.5,0.98,498,36.8,7.07,543.85
8338,682.4,1.88,140,55.5,4.28,471.76
8339,757.4,2.87,20,46.9,4.51,465.74
8340,741.4,0.69,401,47.6,4.33,534.93
8341,754.4,0.61,71,62.2,4.3,518.0
8342,749.2,0.89,368,74.3,5.54,542.51
8343,879.2,2.1,42,57.9,4.73,534.8
8344,683.5,1.5,145,64.4,6.94,500.95
8345,650.5,2.56,418,63.0,5.25,476.11
8346,766.6,0.68,97,57.6,4.13,528.92
8347,731.2,0.99,419,45.5,4.01,519.4
8348,765.8,1.25,419,48.9,6.67,563.87
8349,779.2,2.07,26,45.8,5.22,489.85
8350,814.2,2.21,100,75.9,6.31,552.48
8351,674.6,0.81,422,71.3,5.07,512.42
8352,722.2,2.86,308,59.0,5.02,515.65
8353,771.4,1.35,496,75.6,6.34,580.02
8354,788.5,2.28,262,74.3,5.37,534.44
8355,859.7,1.81,82,76.4,5.36,533.35
8356,797.8,1.06,215,41.1,4.59,554.86
8357,747.2,2.62,270,65.9,5.87,520.79
8358,705.5,2.55,187,60.5,4.93,466.5
8359,721.8,1.49,487,66.7,4.44,530.1
8360,720.4,1.97,321,43.2,7.15,508.18
8361,782.8,1.14,456,64.7,4.7,558.23
8362,762.8,2.22,322,50.5,4.21,515.87
8363,683.8,1.27,229,71.7,6.14,522.62
8364,728.2,2.61,182,69.8,5.68,521.03
8365,793.9,1.04,174,40.6,4.34,534.91
8366,767.6,0.54,337,39.2,4.92,533.81
8367,778.4,1.17,344,65.9,5.67,581.97
8368,769.1,0.98,229,57.5,5.21,519.81
8369,831.3,1.77,301,57.9,5.79,575.93
8370,761.8,1.01,170,67.6,4.99,528.03
8371,730.7,2.41,399,72.7,5.82,540.52
8372,704.2,1.1,257,41.9,4.69,494.02
8373,762.5,2.27,380,57.8,4.35,536.45
8374,628.0,1.95,469,71.4,6.05,513.42
8375,740.8,2.97,80,73.6,5.29,485.88
8376,739.7,3.0,438,44.4,5.69,520.02
8377,681.8,2.67,101,35.2,6.22,470.75
8378,703.6,2.4,400,41.6,4.43,510.1
8379,790.5,1.47,370,77.3,5.53,559.75
8380,761.5,2.38,330,53.1,7.32,535.72
8381,755.1,2.89,254,50.9,4.84,494.34
8382,765.3,0.56,33,30.7,3.79,477.36
8383,754.6,1.84,54,32.6,5.82,505.4
8384,812.1,1.04,198,63.4,3.34,537.78
8385,756.2,1.89,412,59.5,3.9,526.56
8386,677.1,1.67,382,58.8,5.01,498.33
8387,831.5,1.94,425,35.5,4.97,571.57
8388,768.5,1.88,295,47.6,5.19,522.41
8389,720.5,2.9,330,70.6,7.21,528.24
8390,687.3,1.88,425,38.7,5.08,501.16
8391,769.8,2.62,450,74.1,4.42,525.73
8392,744.1,1.3,413,36.1,4.36,537.04
8393,828.7,1.6,350,38.5,4.54,550.44
8394,732.7,1.68,92,53.9,3.79,480.54
8395,708.1,1.2,231,77.3,5.56,524.3
8396,794.8,1.45,379,46.5,5.3,558.55
8397,796.3,2.0,485,62.9,5.47,569.84
8398,758.4,1.95,361,59.4,5.8,535.11
8399,783.8,2.09,423,37.5,5.62,550.95
8400,748.1,1.38,352,42.4,3.62,513.32
8401,761.7,1.29,228,76.5,4.72,535.29
8402,808.2,2.03,494,39.2,4.76,559.42
8403,781.3,0.83,452,64.8,6.38,581.92
8404,741.5,1.13,227,78.2,6.47,528.44
8405,817.6,0.61,199,36.0,4.57,555.67
8406,631.8,0.68,76,50.0,4.01,444.38
8407,852.6,1.11,40,41.2,5.16,535.05
8408,664.7,0.55,331,41.1,4.68,495.46
8409,718.6,1.11,259,35.9,4.92,516.74
8410,748.0,2.14,63,62.5,6.22,506.35
8411,742.7,0.65,19,67.3,5.27,485.99
8412,800.3,1.59,175,63.8,4.52,524.71
8413,697.1,2.78,348,76.2,4.34,504.08
8414,763.0,2.48,424,37.3,3.56,529.17
8415,721.1,1.26,294,46.0,5.56,507.1
8416,764.8,2.81,162,47.2,5.28,507.11
8417,746.8,1.32,41,41.6,5.56,484.46
8418,754.6,0.68,26,37.1,4.98,495.73
8419,722.5,2.99,380,54.3,3.94,482.23
8420,724.5,2.68,310,71.7,5.06,511.34
8421,764.4,1.66,314,77.7,6.14,548.71
8422,797.2,2.17,352,36.5,5.06,545.63
8423,720.1,2.18,155,71.2,6.64,484.58
8424,706.6,0.99,84,71.2,5.25,504.46
8425,780.7,1.0,388,49.4,6.97,590.83
8426,748.4,1.67,133,35.5,7.05,518.9
8427,791.5,2.78,61,79.5,4.1,516.39
8428,704.7,0.52,413,62.8,4.35,540.26
8429,661.0,2.46,199,79.1,4.54,480.86
8430,723.3,0.64,150,54.2,3.29,493.1
8431,711.7,1.7,97,49.8,5.46,488.47
8432,746.1,2.09,436,42.4,5.44,526.77
8433,718.2,2.22,93,79.2,5.19,470.45
8434,787.1,0.65,252,42.7,3.78,529.36
8435,735.6,1.55,115,31.2,6.59,508.23
8436,757.5,1.96,101,55.6,3.12,471.42
8437,757.9,0.67,364,48.9,3.68,539.33
8438,759.7,0.84,30,43.1,5.89,491.95
8439,748.8,2.16,15,61.7,5.32,483.7
8440,775.5,1.8,464,48.2,4.39,549.62
8441,710.2,0.9,230,50.1,5.05,502.09
8442,820.0,1.84,318,31.2,5.13,547.83
8443,738.2,2.78,96,59.5,6.18,489.22
8444,684.4,0.54,189,36.1,3.78,479.82
8445,759.4,2.11,462,40.7,5.29,543.52
8446,707.4,0.68,351,65.9,6.08,521.5
8447,783.3,0.52,402,45.7,4.0,546.49
8448,860.5,0.88,361,38.2,4.95,578.71
8449,710.7,1.56,255,58.9,4.94,501.61
8450,766.6,2.51,467,40.7,3.39,540.43
8451,662.2,1.2,183,43.5,5.29,483.58
8452,772.7,2.06,122,61.1,5.35,495.05
8453,705.7,1.53,485,67.0,6.5,546.9
8454,718.8,1.09,468,67.0,4.98,536.84
8455,694.9,1.79,80,54.1,5.44,470.67
8456,786.6,2.49,167,52.7,6.47,517.55
8457,800.4,2.58,308,69.4,4.36,530.05
8458,751.2,2.62,246,39.7,3.82,472.78
8459,706.8,1.35,196,37.6,5.12,493.03
8460,829.5,2.48,252,63.2,4.8,546.07
8461,712.5,1.03,175,50.5,4.91,492.51
8462,641.9,2.35,43,65.5,4.58,428.77
8463,772.9,2.87,264,42.8,4.16,490.55
8464,694.8,0.53,311,46.2,5.93,519.93
8465,799.4,1.6,229,74.8,4.98,545.13
8466,730.9,2.12,41,51.1,7.25,494.53
8467,780.2,2.25,409,59.5,3.96,541.5
8468,820.1,0.94,432,35.3,7.01,604.74
8469,689.6,2.93,266,38.9,5.29,467.08
8470,721.7,2.04,491,31.8,5.02,521.38
8471,746.2,0.91,242,51.2,3.9,506.09
8472,826.9,0.55,450,79.4,4.34,589.77
8473,717.1,2.46,224,73.7,6.26,504.83
8474,720.3,0.7,251,61.6,2.33,506.5
8475,773.9,0.85,254,73.1,3.2,530.47
8476,721.1,1.94,29,59.7,3.39,465.7
8477,757.6,2.01,219,48.4,6.17,508.22
8478,672.4,2.22,219,38.7,5.68,475.95
8479,860.7,1.48,435,62.7,3.99,578.21
8480,682.6,2.43,497,39.7,4.53,514.48
8481,733.9,2.94,478,50.9,5.13,537.99
8482,748.4,1.18,81,71.3,6.02,533.22
8483,845.6,2.26,171,36.5,3.99,520.97
8484,683.8,2.82,187,36.5,5.13,467.14
8485,849.2,2.22,20,41.2,4.66,496.23
8486,787.9,2.2,372,57.6,4.9,552.95
8487,770.9,1.06,308,42.6,4.1,533.11
8488,700.8,1.84,275,55.2,5.21,480.62
8489,778.6,1.91,17,45.1,4.22,496.92
8490,713.8,2.25,465,55.3,5.1,516.97
8491,813.3,2.99,284,43.9,6.56,538.45
8492,701.4,0.58,202,79.0,6.04,527.53
8493,744.3,0.66,320,54.6,6.39,561.38
8494,722.2,0.69,445,67.2,5.32,552.73
8495,700.6,2.36,268,65.0,6.13,477.4
8496,787.1,0.84,62,54.5,3.2,512.51
8497,776.8,2.06,309,41.9,3.31,503.96
8498,810.5,1.31,105,55.5,3.99,530.25
8499,661.0,1.64,313,64.0,4.06,484.13
8500,803.2,1.04,319,53.0,6.05,565.53
8501,875.3,2.67,409,34.1,3.49,559.61
8502,727.4,1.97,423,30.9,3.64,488.65
8503,844.8,2.86,101,46.4,4.88,537.93
8504,736.8,1.94,421,37.5,5.14,528.57
8505,681.4,0.81,153,75.3,5.88,503.43
8506,734.7,0.93,498,38.8,4.73,548.58
8507,802.4,2.97,316,49.7,4.82,509.0
8508,708.1,2.31,426,65.6,5.89,530.55
8509,720.0,0.62,418,70.8,4.1,532.51
8510,779.7,2.26,27,53.9,5.12,497.48
8511,750.2,1.53,135,39.1,5.57,501.06
8512,779.2,1.27,163,43.5,4.63,508.23
8513,761.9,0.89,15,50.9,5.86,507.49
8514,774.0,2.6,431,48.2,4.14,525.43
8515,728.4,0.66,437,47.4,6.56,556.88
8516,761.6,1.22,460,36.6,4.69,542.67
8517,703.6,1.27,436,75.7,4.56,525.58
8518,814.4,0.9,399,31.5,3.54,554.86
8519,718.3,1.77,343,52.0,3.88,489.17
8520,806.4,0.53,457,79.0,4.19,583.86
8521,738.3,1.25,347,63.0,3.87,522.49
8522,760.1,2.83,345,47.8,3.82,497.51
8523,725.3,1.28,97,37.3,5.04,499.35
8524,699.2,1.4,278,78.2,5.6,513.11
8525,662.8,1.68,74,30.7,5.28,457.45
8526,697.2,1.9,175,64.1,2.0,449.72
8527,733.8,2.52,73,74.0,3.96,465.66
8528,760.6,0.98,279,31.3,6.14,537.39
8529,800.5,2.68,154,66.3,3.66,493.17
8530,727.7,2.39,386,79.9,4.88,500.08
8531,705.9,2.31,342,62.0,3.9,505.46
8532,677.9,0.72,278,50.7,6.31,507.37
8533,774.0,0.55,338,73.7,4.21,552.61
8534,819.2,1.99,399,57.7,5.69,571.6
8535,813.3,2.66,15,67.5,4.28,498.29
8536,785.5,1.96,130,59.4,2.57,484.35
8537,781.9,1.03,359,31.9,5.47,563.66
8538,834.9,0.73,430,40.7,3.08,567.25
8539,766.6,2.25,322,33.9,4.09,518.8
8540,782.3,2.3,318,35.3,6.87,556.86
8541,734.0,0.93,311,30.8,8.0,536.24
8542,681.9,0.57,343,51.1,5.02,522.96
8543,715.8,1.52,141,38.9,4.11,481.87
8544,749.5,1.96,299,72.8,5.03,515.59
8545,753.0,2.27,459,67.5,3.69,532.36
8546,846.3,2.52,456,58.7,4.58,572.4
8547,754.1,2.03,198,54.5,6.6,516.26
8548,808.9,0.78,218,42.8,5.21,572.48
8549,728.2,2.21,51,53.7,3.58,468.34
8550,734.4,2.96,87,62.1,5.41,467.09
8551,683.5,2.76,329,69.1,3.29,474.19
8552,712.9,2.68,154,34.1,3.12,452.31
8553,776.3,1.26,454,65.4,5.77,558.97
8554,750.4,2.38,383,67.1,4.24,518.42
8555,797.1,2.63,295,57.9,6.57,548.84
8556,759.1,2.2,180,40.7,3.95,484.67
8557,732.4,1.13,102,57.0,6.23,498.1
8558,857.4,2.88,272,55.1,6.64,551.73
8559,745.3,1.63,466,53.8,5.16,530.92
8560,808.2,0.82,439,53.0,4.7,582.61
8561,729.9,0.77,32,35.5,4.4,491.11
8562,785.5,2.12,301,39.1,4.46,516.27
8563,796.4,1.59,151,34.9,3.4,508.12
8564,760.4,0.74,157,42.1,5.64,515.26
8565,632.3,2.35,449,43.2,5.61,475.17
8566,750.9,2.5,125,42.3,4.77,479.89
8567,811.5,2.31,90,40.5,5.03,517.2
8568,776.4,1.01,425,66.8,4.55,572.38
8569,772.3,2.22,34,70.9,3.78,477.23
8570,663.9,0.53,124,46.4,3.7,460.45
8571,714.0,1.26,103,45.3,4.43,486.47
8572,770.6,1.5,314,72.2,4.61,524.79
8573,770.5,2.59,194,61.2,6.16,509.67
8574,810.7,1.48,292,44.7,5.67,565.59
8575,742.8,0.53,164,65.7,6.54,550.24
8576,770.3,1.38,183,47.2,5.69,518.75
8577,750.8,1.75,360,59.3,3.42,510.44
8578,700.7,2.87,182,79.6,3.52,470.62
8579,637.2,2.85,163,45.1,3.94,437.9
8580,771.6,0.95,23,76.5,4.65,511.33
8581,758.7,0.96,387,46.0,4.22,533.76
