ID_Registro,Demanda_Historica_MesAnterior,Precio_Materia_Prima_USD,Capacidad_Almacen_Pct,Indice_Estacionalidad,Ordenes_Pendientes_Clientes,Demanda_Estimada_Unidades
8877,499.0,34.21,91.6,1.44,18,514.0
8878,494.0,21.13,83.2,1.49,138,875.0
8879,559.0,41.19,35.3,0.92,108,729.0
8880,529.0,15.26,47.6,1.43,136,896.0
8881,478.0,20.47,58.9,1.18,82,717.0
8882,372.0,40.99,57.4,1.02,32,415.0
8883,442.0,15.37,36.6,1.13,13,493.0
8884,546.0,18.47,32.3,1.11,64,660.0
8885,551.0,38.35,84.3,1.32,137,842.0
8886,530.0,29.37,56.7,1.46,76,716.0
8887,536.0,23.51,54.2,1.17,133,831.0
8888,434.0,33.89,30.3,0.92,119,686.0
8889,543.0,42.63,57.5,1.14,103,761.0
8890,675.0,25.96,92.5,1.04,104,849.0
8891,537.0,30.49,84.5,1.35,145,894.0
8892,560.0,26.0,34.2,1.15,59,649.0
8893,523.0,26.75,34.1,1.27,48,588.0
8894,547.0,37.49,28.3,1.3,44,606.0
8895,484.0,26.6,26.4,1.06,122,743.0
8896,500.0,19.3,63.0,1.25,125,827.0
8897,573.0,33.15,22.8,0.81,50,588.0
8898,385.0,41.15,75.3,1.0,99,603.0
8899,312.0,15.66,86.2,1.08,44,459.0
8900,425.0,31.82,70.6,1.23,78,630.0
8901,668.0,19.52,47.0,1.29,64,763.0
8902,518.0,41.53,27.8,1.07,133,763.0
8903,601.0,44.98,48.9,1.19,142,857.0
8904,407.0,16.57,45.3,1.04,25,475.0
8905,350.0,16.74,86.9,0.86,122,682.0
8906,607.0,36.31,33.3,1.15,59,675.0
8907,469.0,41.99,61.0,1.32,55,549.0
8908,451.0,22.43,72.8,1.44,140,858.0
8909,500.0,30.13,54.9,1.46,108,784.0
8910,484.0,24.54,43.0,0.96,149,832.0
8911,601.0,37.59,43.2,1.03,116,787.0
8912,577.0,26.25,59.5,1.23,111,808.0
8913,622.0,41.08,53.4,1.2,15,560.0
8914,497.0,37.02,30.9,1.28,50,586.0
8915,607.0,24.88,63.6,1.14,104,814.0
8916,474.0,18.64,77.5,1.36,15,482.0
8917,487.0,28.33,36.0,1.08,51,625.0
8918,556.0,21.09,36.7,0.88,36,575.0
8919,705.0,35.94,24.8,1.13,143,955.0
8920,572.0,26.87,50.7,1.06,92,722.0
8921,646.0,19.02,83.2,1.46,55,727.0
8922,584.0,32.55,35.0,0.97,118,785.0
8923,603.0,35.93,33.2,1.27,94,782.0
8924,586.0,24.46,61.3,1.49,44,662.0
8925,555.0,18.82,82.7,1.3,69,706.0
8926,487.0,17.01,49.3,1.06,72,663.0
8927,660.0,40.59,40.7,1.33,51,684.0
8928,449.0,25.06,72.1,0.8,23,455.0
8929,414.0,33.0,79.8,1.02,10,401.0
8930,539.0,40.4,60.1,0.8,98,664.0
8931,552.0,27.19,77.2,0.88,119,806.0
8932,433.0,43.81,85.6,0.88,82,561.0
8933,496.0,18.61,50.9,1.31,126,840.0
8934,411.0,32.53,45.0,1.47,83,621.0
8935,494.0,26.81,66.4,0.93,148,815.0
8936,586.0,29.81,45.4,1.36,28,634.0
8937,446.0,43.47,40.0,0.89,81,568.0
8938,513.0,25.81,24.8,1.17,60,610.0
8939,457.0,31.56,33.4,0.99,36,480.0
8940,583.0,27.01,84.1,1.49,106,820.0
8941,413.0,22.88,75.2,1.18,118,744.0
8942,545.0,20.9,48.5,0.98,126,794.0
8943,497.0,24.45,48.3,1.22,102,755.0
8944,592.0,34.71,68.9,0.98,36,559.0
8945,465.0,41.6,90.8,1.04,49,507.0
8946,485.0,33.98,25.5,0.92,100,679.0
8947,464.0,38.35,32.4,0.89,40,495.0
8948,441.0,35.0,67.6,1.48,131,784.0
8949,636.0,39.98,56.0,0.88,78,676.0
8950,567.0,21.09,32.3,0.81,78,647.0
8951,598.0,41.26,21.8,1.42,140,907.0
8952,507.0,32.99,23.8,0.89,32,485.0
8953,545.0,31.28,27.4,1.18,21,514.0
8954,600.0,22.6,64.8,1.46,22,600.0
8955,526.0,35.81,20.6,1.45,99,750.0
8956,538.0,27.75,32.2,1.36,31,586.0
8957,523.0,31.13,83.2,0.99,23,483.0
8958,518.0,32.96,28.9,1.43,50,623.0
8959,485.0,40.59,67.9,1.28,91,699.0
8960,560.0,35.37,77.8,1.32,53,662.0
8961,503.0,28.46,37.3,1.18,58,599.0
8962,410.0,44.37,93.5,0.86,118,671.0
8963,565.0,16.55,37.2,1.01,34,603.0
8964,518.0,42.48,51.3,1.29,61,592.0
8965,349.0,44.43,67.1,1.16,89,552.0
8966,561.0,41.63,28.8,1.08,139,831.0
8967,421.0,40.54,93.2,1.04,64,525.0
8968,463.0,26.12,24.0,1.03,78,630.0
8969,408.0,30.09,33.8,1.2,17,433.0
8970,434.0,24.29,74.3,1.08,125,740.0
8971,595.0,19.44,88.8,1.24,34,648.0
8972,597.0,24.25,27.6,0.86,102,766.0
8973,464.0,20.46,38.7,1.32,81,671.0
8974,451.0,37.65,78.4,1.49,68,625.0
8975,620.0,44.58,30.2,1.32,68,690.0
8976,327.0,30.99,31.8,1.26,45,449.0
8977,621.0,39.14,26.8,1.0,101,763.0
8978,429.0,41.76,62.5,1.22,92,623.0
8979,505.0,38.44,88.7,1.25,41,534.0
8980,519.0,18.43,36.3,1.32,32,610.0
8981,510.0,25.42,58.2,0.83,102,688.0
8982,407.0,15.58,62.2,1.05,121,693.0
8983,596.0,39.49,58.5,1.45,147,937.0
8984,545.0,35.85,77.8,1.05,37,556.0
8985,424.0,33.43,76.9,1.05,44,491.0
8986,638.0,28.76,47.7,0.82,28,561.0
8987,465.0,16.16,81.0,1.09,12,480.0
8988,616.0,19.48,23.0,1.48,49,708.0
8989,394.0,34.84,89.2,1.43,126,741.0
8990,416.0,31.71,82.6,1.0,125,721.0
8991,495.0,35.24,22.2,1.16,74,595.0
8992,359.0,36.61,51.6,1.24,55,522.0
8993,479.0,22.08,47.1,1.36,117,788.0
8994,706.0,18.26,71.2,1.39,140,1031.0
8995,659.0,41.76,81.1,1.02,133,890.0
8996,534.0,35.39,70.4,1.06,11,472.0
8997,572.0,36.52,55.2,1.28,126,815.0
8998,512.0,21.44,20.6,1.08,80,688.0
8999,587.0,24.47,81.9,1.13,90,735.0
9000,572.0,33.15,87.1,1.28,100,787.0
9001,540.0,21.11,79.6,1.01,13,504.0
9002,607.0,17.05,68.4,1.0,45,615.0
9003,580.0,20.22,55.7,0.82,62,638.0
9004,427.0,26.98,49.7,0.87,106,671.0
9005,719.0,44.27,58.0,1.46,24,658.0
9006,527.0,23.77,23.2,1.45,87,718.0
9007,552.0,31.97,20.3,1.34,20,553.0
9008,635.0,15.8,38.8,0.94,136,884.0
9009,522.0,44.55,20.9,1.25,110,748.0
9010,465.0,37.02,94.1,1.42,29,551.0
9011,393.0,16.51,43.4,1.11,120,734.0
9012,531.0,41.24,33.2,1.11,53,616.0
9013,479.0,44.56,52.5,1.26,18,462.0
9014,532.0,33.46,33.8,1.15,34,543.0
9015,475.0,39.68,60.8,1.29,71,616.0
9016,460.0,27.25,88.7,1.19,124,763.0
9017,453.0,17.74,56.1,1.13,15,467.0
9018,546.0,16.11,28.5,1.5,78,737.0
9019,404.0,16.86,85.8,1.04,73,559.0
9020,466.0,28.98,58.3,1.09,32,497.0
9021,420.0,20.91,27.4,1.43,48,554.0
9022,436.0,24.18,36.1,1.02,130,735.0
9023,524.0,18.3,50.2,0.93,19,510.0
9024,501.0,41.1,55.7,0.84,22,449.0
9025,410.0,18.08,61.0,1.2,71,616.0
9026,386.0,32.09,75.1,1.45,74,591.0
9027,445.0,16.13,24.4,1.31,136,822.0
9028,511.0,26.69,77.0,1.18,99,729.0
9029,434.0,27.09,81.8,1.24,119,720.0
9030,541.0,33.63,26.5,1.17,47,607.0
9031,427.0,31.44,56.7,0.83,77,559.0
9032,606.0,39.83,87.9,1.31,83,715.0
9033,427.0,21.91,58.0,0.81,37,499.0
9034,440.0,41.65,34.9,1.13,34,480.0
9035,515.0,39.4,29.5,1.45,81,686.0
9036,449.0,22.24,32.2,1.13,79,634.0
9037,565.0,28.72,60.3,0.89,131,809.0
9038,468.0,37.69,43.0,1.16,29,510.0
9039,338.0,24.06,39.1,1.39,37,468.0
9040,492.0,25.34,34.1,0.97,126,789.0
9041,509.0,24.31,20.4,1.11,97,715.0
9042,398.0,29.61,79.1,0.82,118,637.0
9043,539.0,31.15,27.5,1.16,10,513.0
9044,335.0,37.42,50.1,1.48,136,753.0
9045,466.0,34.78,65.0,0.88,64,550.0
9046,521.0,41.95,53.9,1.09,107,719.0
9047,568.0,30.75,83.6,1.02,23,544.0
9048,463.0,29.61,58.1,0.88,125,721.0
9049,507.0,28.56,28.0,1.11,52,573.0
9050,479.0,28.42,59.6,1.41,75,631.0
9051,585.0,43.91,94.7,1.19,56,617.0
9052,573.0,28.09,77.2,1.18,30,571.0
9053,482.0,34.67,33.8,0.86,138,784.0
9054,432.0,36.0,33.4,1.49,100,697.0
9055,481.0,32.81,84.6,1.07,104,713.0
9056,428.0,40.84,76.8,1.01,18,403.0
9057,482.0,44.99,51.1,1.46,65,613.0
9058,401.0,15.6,58.6,1.28,101,670.0
9059,486.0,35.43,90.7,1.17,40,521.0
9060,543.0,32.47,44.6,1.01,14,497.0
9061,587.0,31.43,63.7,1.46,47,682.0
9062,594.0,26.45,72.8,1.01,55,656.0
9063,397.0,29.26,61.5,1.48,27,477.0
9064,548.0,38.36,60.2,1.35,136,850.0
9065,447.0,23.74,93.3,1.26,147,824.0
9066,436.0,44.99,84.0,1.06,62,550.0
9067,398.0,22.97,30.7,1.43,137,821.0
9068,439.0,20.56,45.2,0.91,24,493.0
9069,417.0,43.23,35.7,0.9,11,355.0
9070,582.0,42.19,40.1,0.9,28,519.0
9071,503.0,35.92,81.4,1.14,118,757.0
9072,656.0,35.04,28.2,1.38,11,604.0
9073,626.0,27.58,65.0,1.27,75,737.0
9074,503.0,18.74,32.6,0.86,149,864.0
9075,427.0,16.79,59.9,1.31,13,452.0
9076,382.0,23.41,57.8,1.01,116,689.0
9077,556.0,31.06,31.3,0.89,10,485.0
9078,594.0,35.98,23.5,1.27,39,599.0
9079,426.0,31.18,89.5,1.16,47,521.0
9080,535.0,40.91,64.8,1.27,37,565.0
9081,466.0,18.96,90.6,1.14,87,693.0
9082,508.0,21.0,38.2,1.15,32,548.0
9083,499.0,32.44,75.0,1.4,96,704.0
9084,470.0,19.41,42.0,1.39,43,599.0
9085,566.0,38.54,59.3,1.41,110,784.0
9086,565.0,16.31,38.6,1.47,78,780.0
9087,479.0,36.41,66.4,0.97,21,478.0
9088,464.0,39.6,54.4,1.2,129,759.0
9089,459.0,25.27,81.6,1.46,32,536.0
9090,465.0,31.28,78.0,1.28,85,683.0
9091,603.0,22.17,76.8,1.47,104,863.0
9092,440.0,21.78,69.4,0.93,133,767.0
9093,410.0,20.3,45.3,0.98,124,716.0
9094,484.0,32.65,64.3,1.3,113,747.0
9095,457.0,18.33,51.2,0.89,52,581.0
9096,430.0,26.52,45.7,1.24,145,817.0
9097,471.0,29.95,72.8,0.96,25,479.0
9098,634.0,37.8,50.0,1.16,73,743.0
9099,506.0,34.65,79.6,1.14,69,626.0
9100,527.0,30.66,57.2,1.35,47,617.0
9101,486.0,35.28,38.6,1.1,110,718.0
9102,333.0,23.06,62.5,1.03,131,692.0
9103,441.0,38.41,60.4,1.15,11,408.0
9104,353.0,35.42,74.8,1.37,66,561.0
9105,430.0,24.12,72.9,0.91,138,758.0
9106,592.0,24.61,67.4,0.89,129,817.0
9107,462.0,16.58,23.1,1.18,115,771.0
9108,596.0,17.92,80.0,1.12,105,802.0
9109,528.0,29.38,65.5,0.82,124,762.0
9110,353.0,36.14,65.1,1.06,137,693.0
9111,517.0,17.33,51.3,1.05,15,516.0
9112,618.0,17.41,23.4,1.35,138,959.0
9113,552.0,20.91,28.7,0.87,24,523.0
9114,610.0,26.5,20.2,0.95,19,562.0
9115,538.0,29.14,37.3,0.81,134,772.0
9116,356.0,41.48,57.9,1.45,29,455.0
9117,525.0,34.07,88.1,1.49,107,814.0
9118,354.0,15.21,73.9,1.0,143,762.0
9119,500.0,29.41,76.5,1.18,54,615.0
9120,580.0,20.63,21.6,1.0,102,813.0
9121,467.0,23.99,54.6,1.25,31,542.0
9122,444.0,25.96,73.3,0.84,26,455.0
9123,653.0,44.43,40.1,1.1,98,765.0
9124,512.0,25.66,91.6,0.94,131,810.0
9125,499.0,35.29,52.9,1.08,98,701.0
9126,422.0,28.87,47.0,0.91,46,481.0
9127,458.0,22.36,77.3,1.35,84,695.0
9128,373.0,42.62,75.2,1.37,57,503.0
9129,540.0,26.79,40.4,1.24,67,670.0
9130,491.0,15.84,69.7,1.0,23,511.0
9131,612.0,38.36,90.3,1.18,129,869.0
9132,391.0,28.07,54.0,1.45,106,709.0
9133,534.0,38.77,32.5,1.26,70,640.0
9134,461.0,23.91,79.1,1.02,124,769.0
9135,562.0,33.78,49.4,1.4,66,676.0
9136,607.0,16.21,38.4,0.96,77,720.0
9137,562.0,34.7,86.9,0.83,57,607.0
9138,505.0,32.29,22.0,1.28,139,861.0
9139,474.0,37.47,66.9,1.38,35,519.0
9140,487.0,17.02,93.0,1.42,61,651.0
9141,537.0,39.31,94.0,1.45,135,851.0
9142,492.0,28.81,94.4,1.02,39,514.0
9143,705.0,33.05,59.1,1.13,57,728.0
9144,394.0,20.93,37.7,1.38,135,820.0
9145,496.0,33.81,70.9,1.32,102,727.0
9146,352.0,42.38,88.7,1.44,84,572.0
9147,491.0,26.54,66.3,1.44,139,827.0
9148,469.0,25.9,80.5,1.3,30,558.0
9149,575.0,16.88,79.6,1.3,88,782.0
9150,541.0,32.4,55.5,1.05,73,644.0
9151,490.0,31.61,41.6,1.37,41,542.0
9152,556.0,26.05,89.3,1.33,32,603.0
9153,435.0,31.04,62.7,1.29,45,545.0
9154,495.0,26.93,45.7,1.15,114,768.0
9155,540.0,24.56,24.2,1.36,106,818.0
9156,451.0,30.83,37.5,1.26,123,755.0
9157,523.0,35.62,49.1,1.37,99,736.0
9158,486.0,36.08,56.4,0.89,12,402.0
9159,676.0,34.27,79.0,1.23,65,725.0
9160,467.0,17.85,77.3,1.0,84,674.0
9161,534.0,15.33,64.0,1.47,77,735.0
9162,447.0,38.64,22.8,1.06,144,787.0
9163,530.0,40.05,30.2,1.02,149,826.0
9164,500.0,35.78,59.2,1.17,32,538.0
9165,515.0,23.7,48.6,1.46,86,723.0
9166,529.0,44.87,79.0,0.99,47,555.0
9167,428.0,29.79,21.2,1.43,143,810.0
9168,566.0,19.22,92.9,1.05,75,711.0
9169,444.0,21.68,61.0,1.34,88,673.0
9170,574.0,42.57,42.4,1.07,20,510.0
9171,321.0,23.61,39.0,1.14,116,671.0
9172,424.0,34.74,79.9,0.94,144,772.0
9173,439.0,27.1,84.0,0.99,72,607.0
9174,438.0,25.01,27.3,0.91,74,578.0
9175,485.0,37.58,35.1,1.07,35,498.0
9176,482.0,18.98,43.4,1.02,94,725.0
9177,515.0,16.03,93.3,1.34,91,720.0
9178,631.0,28.9,89.8,1.42,101,867.0
9179,481.0,43.44,79.9,0.86,35,441.0
9180,500.0,16.15,43.2,0.84,65,619.0
9181,589.0,37.55,43.2,0.96,148,864.0
9182,486.0,37.24,83.9,1.11,115,717.0
9183,420.0,28.5,80.7,1.39,147,812.0
9184,538.0,24.97,51.6,1.22,10,483.0
9185,627.0,42.5,66.7,1.38,52,665.0
9186,464.0,40.33,30.2,1.0,128,726.0
9187,480.0,41.96,86.9,1.24,68,633.0
9188,410.0,28.49,82.4,1.33,27,457.0
9189,457.0,29.56,48.9,1.07,125,761.0
9190,382.0,19.0,49.1,0.95,78,560.0
9191,501.0,38.88,47.8,1.16,18,448.0
9192,613.0,26.2,58.2,1.26,22,583.0
9193,594.0,19.19,38.1,1.14,122,857.0
9194,447.0,31.26,32.6,1.39,18,508.0
9195,564.0,16.41,34.6,1.05,134,857.0
9196,419.0,39.37,80.0,1.0,80,565.0
9197,526.0,22.34,60.5,1.45,52,636.0
9198,488.0,34.2,27.9,1.19,65,606.0
9199,446.0,26.57,25.9,1.34,61,604.0
9200,415.0,44.71,86.4,1.03,99,633.0
9201,606.0,17.33,94.5,1.46,106,874.0
9202,480.0,35.17,75.4,1.01,35,488.0
9203,434.0,18.24,49.5,0.85,85,640.0
9204,494.0,39.23,36.9,1.2,18,477.0
9205,527.0,32.18,29.3,1.48,146,907.0
9206,592.0,15.85,91.5,1.48,147,993.0
9207,375.0,44.37,45.1,0.85,64,482.0
9208,545.0,43.75,31.7,1.4,64,664.0
9209,473.0,29.11,29.7,1.24,99,688.0
9210,493.0,40.9,66.7,0.87,143,781.0
9211,399.0,29.13,52.5,1.22,22,451.0
9212,589.0,16.42,81.2,0.84,12,514.0
9213,420.0,39.35,33.0,1.29,39,478.0
9214,422.0,15.1,67.8,1.13,39,527.0
9215,530.0,38.8,75.5,0.89,110,717.0
9216,559.0,32.87,20.4,0.87,75,640.0
9217,551.0,22.46,77.4,1.22,83,704.0
9218,630.0,37.31,70.4,0.87,33,577.0
9219,532.0,34.04,68.2,1.3,46,608.0
9220,385.0,44.83,72.9,0.92,65,499.0
9221,470.0,41.13,20.3,1.12,35,493.0
9222,491.0,32.23,51.3,1.07,47,603.0
9223,500.0,19.37,71.7,1.02,135,808.0
9224,441.0,37.21,64.1,1.33,79,634.0
9225,409.0,35.94,61.8,0.93,91,623.0
9226,317.0,37.88,68.4,1.09,48,429.0
9227,502.0,38.1,49.8,1.36,59,602.0
9228,532.0,34.22,33.8,0.89,52,543.0
9229,487.0,23.21,71.9,1.17,51,599.0
9230,461.0,39.78,73.1,1.26,71,615.0
9231,338.0,27.35,43.9,1.36,50,520.0
9232,451.0,34.94,47.2,1.31,46,560.0
9233,498.0,44.1,41.4,1.15,104,718.0
9234,479.0,30.21,28.9,1.16,42,561.0
9235,275.0,34.61,58.8,1.16,138,667.0
9236,538.0,40.92,92.3,1.12,23,518.0
9237,513.0,24.63,52.6,0.98,122,775.0
9238,433.0,18.79,62.8,1.11,138,793.0
9239,517.0,38.93,91.2,1.15,15,449.0
9240,535.0,36.46,28.0,0.94,78,648.0
9241,317.0,38.22,72.3,0.91,131,648.0
9242,471.0,38.51,88.6,1.45,116,793.0
9243,490.0,37.35,36.8,1.34,131,795.0
9244,462.0,43.49,89.0,1.38,92,669.0
9245,500.0,43.52,28.8,1.07,109,698.0
9246,529.0,42.87,34.8,0.97,117,738.0
9247,490.0,38.67,93.7,1.38,21,525.0
9248,472.0,39.86,30.2,0.92,10,404.0
9249,545.0,23.11,49.5,1.15,27,572.0
9250,510.0,31.93,56.6,1.0,91,678.0
9251,573.0,26.7,52.6,0.93,57,635.0
9252,680.0,42.85,78.7,1.23,14,568.0
9253,470.0,32.85,43.3,1.13,91,661.0
9254,368.0,38.15,36.8,1.18,53,482.0
9255,520.0,41.31,57.3,1.19,112,731.0
9256,486.0,21.23,52.6,1.44,54,621.0
9257,470.0,30.32,76.0,1.09,111,722.0
9258,394.0,44.36,39.3,1.35,111,665.0
9259,517.0,39.71,91.1,0.82,34,493.0
9260,485.0,37.05,55.2,1.24,26,496.0
9261,534.0,33.92,44.8,1.08,116,769.0
9262,408.0,17.57,79.6,1.07,52,530.0
9263,470.0,30.73,81.3,1.05,11,435.0
9264,549.0,33.17,69.9,1.45,71,672.0
9265,370.0,16.61,91.6,1.17,40,490.0
9266,537.0,38.17,80.6,1.47,86,744.0
9267,437.0,32.54,94.1,1.4,105,716.0
9268,419.0,22.18,52.7,0.97,52,519.0
9269,468.0,42.39,78.0,1.48,70,625.0
9270,514.0,27.12,56.5,1.14,134,842.0
9271,307.0,15.13,62.3,0.96,130,675.0
9272,584.0,21.59,25.7,1.47,14,599.0
9273,495.0,43.9,52.5,1.25,69,603.0
9274,544.0,15.97,90.2,1.18,141,886.0
9275,428.0,43.27,25.4,0.8,56,468.0
9276,484.0,20.59,65.3,1.46,23,568.0
9277,529.0,23.66,40.3,1.46,12,537.0
9278,523.0,40.4,77.5,0.85,100,693.0
9279,667.0,20.54,73.3,1.48,115,940.0
9280,465.0,29.09,84.3,1.37,70,640.0
9281,589.0,40.72,82.1,0.93,135,795.0
9282,561.0,18.26,73.5,0.91,20,548.0
9283,525.0,32.43,94.6,1.24,113,778.0
9284,680.0,24.14,87.3,1.21,34,664.0
9285,547.0,30.56,53.4,0.82,66,619.0
9286,561.0,33.0,31.8,1.15,50,606.0
9287,488.0,41.07,81.8,0.89,138,771.0
9288,436.0,34.01,21.5,1.04,58,552.0
9289,466.0,19.2,63.6,1.35,80,675.0
9290,561.0,37.36,55.5,1.23,124,816.0
9291,596.0,15.47,81.8,1.15,21,599.0
9292,486.0,16.99,26.3,1.4,15,521.0
9293,614.0,37.28,44.8,1.19,146,920.0
9294,449.0,25.09,76.5,0.95,81,642.0
9295,409.0,28.39,38.2,1.24,112,702.0
9296,429.0,36.65,20.1,0.92,11,373.0
9297,442.0,17.87,26.8,1.29,32,533.0
9298,547.0,20.89,21.7,1.02,134,837.0
9299,482.0,23.96,79.5,1.02,81,670.0
9300,609.0,36.3,75.7,0.82,125,799.0
9301,466.0,33.72,61.2,1.4,25,534.0
9302,508.0,39.27,60.6,0.85,133,780.0
9303,615.0,23.5,37.0,1.06,29,589.0
9304,666.0,36.16,66.0,1.24,60,687.0
9305,620.0,16.75,42.8,1.26,62,730.0
9306,626.0,17.35,26.7,1.22,133,911.0
9307,477.0,42.59,37.2,1.16,67,582.0
9308,541.0,25.7,21.2,1.28,47,612.0
9309,433.0,27.75,40.6,1.2,73,606.0
9310,618.0,37.68,69.1,0.99,19,537.0
9311,426.0,35.09,28.4,1.4,145,820.0
9312,397.0,21.0,49.8,0.83,105,628.0
9313,503.0,29.12,49.1,1.13,32,527.0
9314,482.0,21.99,41.8,1.36,52,606.0
9315,489.0,15.87,48.2,1.18,96,712.0
9316,411.0,26.84,20.9,0.81,82,596.0
9317,518.0,17.49,38.1,0.81,105,745.0
9318,583.0,17.46,79.5,1.49,61,729.0
9319,544.0,16.75,35.2,1.05,114,829.0
9320,356.0,24.43,83.8,1.32,21,417.0
9321,474.0,38.54,21.4,1.1,141,776.0
9322,665.0,40.96,83.4,1.38,17,600.0
9323,510.0,24.78,48.6,1.46,119,844.0
9324,532.0,24.84,63.3,1.14,129,802.0
9325,329.0,41.96,88.8,0.9,34,383.0
9326,422.0,40.74,64.1,0.8,58,474.0
9327,570.0,37.95,39.3,1.24,53,619.0
9328,365.0,15.48,37.6,1.27,57,548.0
9329,499.0,33.19,85.5,0.95,119,742.0
9330,447.0,32.24,87.9,1.46,129,799.0
9331,399.0,23.56,36.6,0.89,82,572.0
9332,487.0,30.63,35.1,1.14,116,773.0
9333,355.0,37.05,22.0,1.27,48,476.0
9334,446.0,38.69,75.6,0.85,51,517.0
9335,532.0,21.38,51.9,0.91,111,771.0
9336,455.0,33.8,61.8,1.43,104,698.0
9337,571.0,24.63,48.7,1.23,117,809.0
9338,515.0,31.97,63.5,1.36,82,678.0
9339,649.0,15.56,77.4,1.11,108,856.0
9340,415.0,43.23,23.5,1.06,50,519.0
9341,669.0,26.69,40.9,1.23,78,806.0
9342,535.0,40.43,42.9,0.94,60,557.0
9343,445.0,42.16,64.0,1.06,46,515.0
9344,565.0,33.12,35.0,1.33,145,907.0
9345,678.0,39.53,47.9,1.19,78,770.0
9346,580.0,41.3,33.0,0.96,31,518.0
9347,582.0,40.24,30.6,0.83,142,848.0
9348,498.0,19.38,85.6,1.2,136,854.0
9349,586.0,17.24,83.3,1.3,54,698.0
9350,474.0,41.83,22.5,1.18,28,498.0
9351,492.0,44.03,69.8,0.98,87,612.0
9352,520.0,30.78,42.1,1.14,70,662.0
9353,533.0,16.29,75.9,1.2,103,768.0
9354,526.0,23.26,74.9,1.15,93,750.0
9355,416.0,18.2,84.8,1.1,18,447.0
9356,499.0,33.16,91.0,0.98,117,716.0
9357,445.0,29.34,91.5,1.46,15,507.0
9358,528.0,18.41,21.6,1.05,15,515.0
9359,541.0,20.53,50.8,0.91,57,619.0
9360,585.0,43.67,74.6,0.89,57,574.0
9361,628.0,34.52,85.2,1.17,98,778.0
9362,516.0,32.37,71.8,1.21,135,839.0
9363,607.0,30.58,60.9,0.96,37,571.0
9364,619.0,21.61,87.3,1.44,44,685.0
9365,646.0,30.57,53.1,1.09,13,545.0
9366,462.0,16.34,72.0,0.93,54,584.0
9367,507.0,28.23,34.4,0.82,41,538.0
9368,419.0,37.27,62.7,1.15,47,485.0
9369,654.0,17.14,20.2,0.82,80,783.0
9370,489.0,15.2,92.4,1.25,29,559.0
9371,626.0,38.99,65.1,1.23,97,782.0
9372,551.0,35.12,66.0,1.44,34,613.0
9373,557.0,39.34,77.3,1.06,90,699.0
9374,431.0,40.75,24.8,0.9,50,494.0
9375,536.0,26.27,64.9,1.2,122,836.0
9376,399.0,25.4,69.4,1.47,92,687.0
9377,438.0,42.57,85.9,1.05,147,767.0
9378,526.0,26.21,79.0,0.82,30,498.0
9379,567.0,42.78,29.2,0.83,78,624.0
9380,437.0,17.82,82.2,1.18,37,538.0
9381,636.0,19.17,83.8,1.22,127,931.0
9382,502.0,19.57,57.6,1.09,138,844.0
9383,330.0,19.06,61.4,1.48,69,565.0
9384,553.0,25.41,76.8,0.88,138,808.0
9385,495.0,26.7,59.2,1.13,27,525.0
9386,588.0,30.41,22.5,0.82,130,800.0
9387,351.0,28.86,43.1,1.1,135,718.0
9388,379.0,36.78,29.3,1.32,125,695.0
9389,602.0,24.61,20.8,0.8,51,628.0
9390,466.0,32.83,50.9,1.11,57,573.0
9391,399.0,37.09,86.0,1.27,10,416.0
9392,518.0,28.84,76.1,0.96,143,831.0
9393,508.0,38.84,79.8,0.86,66,546.0
9394,467.0,27.74,62.3,1.29,24,498.0
9395,437.0,18.56,36.9,0.99,113,730.0
9396,386.0,28.36,22.1,1.22,149,778.0
9397,549.0,37.56,82.5,1.32,57,639.0
9398,583.0,25.33,93.6,1.14,63,652.0
9399,492.0,15.84,50.8,1.24,37,590.0
9400,462.0,17.04,93.7,1.42,139,858.0
9401,512.0,39.13,83.6,1.19,133,807.0
9402,538.0,18.75,94.5,1.02,53,598.0
9403,372.0,38.55,23.1,1.15,146,747.0
9404,508.0,23.85,36.0,0.97,121,785.0
9405,528.0,29.47,44.1,1.07,143,859.0
9406,546.0,37.89,94.2,1.14,17,465.0
9407,578.0,25.56,20.1,1.24,38,603.0
9408,495.0,25.06,73.9,1.3,96,761.0
9409,518.0,44.75,68.1,1.21,42,547.0
9410,415.0,27.96,20.0,0.9,21,447.0
9411,566.0,44.36,56.9,1.27,81,679.0
9412,645.0,38.55,25.9,1.05,144,899.0
9413,403.0,39.19,67.4,1.25,15,394.0
9414,529.0,20.02,74.1,1.26,40,609.0
9415,610.0,43.42,74.0,0.97,75,667.0
9416,661.0,38.63,76.2,0.9,52,640.0
9417,475.0,24.48,93.4,0.89,67,602.0
9418,568.0,24.82,91.0,0.89,48,616.0
9419,611.0,39.13,35.8,1.28,105,796.0
9420,537.0,20.25,68.7,0.94,122,789.0
9421,462.0,26.69,65.9,1.1,91,683.0
9422,485.0,23.69,50.7,1.08,58,595.0
9423,446.0,18.45,52.0,1.38,33,554.0
9424,718.0,39.87,28.6,1.13,118,901.0
9425,491.0,17.66,67.3,1.28,138,868.0
9426,378.0,15.74,39.1,0.9,147,776.0
9427,530.0,26.18,59.2,1.35,113,798.0
9428,504.0,37.01,37.9,0.99,96,689.0
9429,409.0,20.69,91.6,1.04,138,737.0
9430,463.0,36.18,29.6,1.21,16,434.0
9431,565.0,16.1,38.3,1.06,57,652.0
9432,570.0,35.19,93.7,0.84,44,586.0
