ID_Proceso,Presion_Hidraulica_Bar,Vibracion_Husillo_mm_s,Temperatura_Refrigerante_C,Piezas_Procesadas_Herramienta,Velocidad_Corte_RPM,Desgaste_Herramienta_Micras
8247,169.3,2.16,32.1,1956,2980,129.92
8248,161.0,1.83,50.0,1588,2606,121.04
8249,161.3,1.61,40.0,1047,1501,83.04
8250,152.9,1.27,35.5,736,1845,75.69
8251,173.3,4.66,45.9,843,1901,103.89
8252,151.3,1.12,50.9,414,2319,64.73
8253,146.0,3.56,41.0,1590,2254,133.27
8254,148.1,1.19,45.8,1012,2042,84.67
8255,139.4,2.32,39.1,1343,1532,102.47
8256,155.3,4.9,40.7,1224,2408,131.65
8257,151.9,2.42,44.5,265,3165,71.69
8258,151.3,1.92,35.5,416,1841,56.19
8259,151.2,2.56,38.2,708,2517,86.97
8260,157.2,3.9,38.6,1518,2867,131.75
8261,160.0,2.69,41.1,1911,3075,142.89
8262,127.5,0.75,36.4,1076,1220,70.47
8263,167.4,1.08,46.2,1896,3328,134.99
8264,145.9,1.78,37.7,605,2174,67.32
8265,144.5,1.68,40.3,1232,3492,113.53
8266,153.5,5.94,49.9,1837,3281,173.2
8267,160.7,5.1,45.3,758,1460,90.63
8268,129.4,4.3,55.5,422,2835,97.59
8269,148.9,1.49,37.5,761,1996,73.84
8270,156.8,1.29,42.6,65,3118,57.37
8271,147.7,5.34,49.2,1733,2653,160.62
8272,145.7,2.5,59.8,1709,2908,135.09
8273,125.7,4.45,50.4,636,1773,97.87
8274,155.3,0.88,41.7,892,3455,83.42
8275,127.1,1.64,40.3,671,3342,79.45
8276,150.5,4.47,32.9,841,2120,103.53
8277,127.7,5.7,39.9,1591,2172,152.46
8278,122.7,5.23,50.8,1212,1686,126.22
8279,166.3,5.58,39.7,1130,2627,123.23
8280,151.7,1.46,36.7,511,1326,51.65
8281,151.8,2.59,58.3,1345,2026,122.66
8282,139.1,5.43,38.4,1112,3450,132.17
8283,166.3,4.43,46.9,1069,2792,120.13
8284,145.7,2.78,28.8,1382,1906,102.07
8285,137.0,3.98,40.6,762,2497,102.67
8286,152.2,5.75,37.7,1595,3262,154.87
8287,141.1,4.21,52.5,1012,2369,110.22
8288,142.2,1.35,44.1,1415,1230,102.0
8289,145.2,2.25,56.9,504,1371,74.43
8290,137.8,2.79,43.4,1191,1997,103.27
8291,159.6,5.15,35.3,728,2131,103.46
8292,142.4,5.98,46.4,919,2931,127.1
8293,154.2,0.85,43.7,624,2869,71.55
8294,139.8,1.11,47.1,577,2690,66.85
8295,174.4,2.67,50.4,1904,2817,144.79
8296,142.8,1.37,33.0,1493,2278,102.25
8297,133.4,2.3,58.9,240,1312,59.9
8298,165.4,1.09,50.2,1977,1234,111.48
8299,149.1,5.54,56.5,576,1219,98.0
8300,154.5,2.93,44.6,1431,2070,120.67
8301,145.3,4.41,47.8,353,2299,85.48
8302,175.1,1.51,44.6,1716,2084,118.45
8303,146.0,5.89,39.6,1579,1657,144.74
8304,149.9,5.29,53.3,1841,2647,166.82
8305,132.2,1.25,40.8,561,2800,74.04
8306,125.3,4.85,46.7,1243,1884,125.1
8307,120.5,5.59,41.3,172,2258,86.82
8308,147.7,1.64,48.7,797,2158,87.12
8309,133.9,2.25,50.7,402,1843,74.93
8310,141.2,4.02,52.3,1902,2653,153.7
8311,140.7,1.34,35.6,910,2399,77.74
8312,132.2,2.22,42.0,1623,2718,130.96
8313,162.7,4.04,45.8,1236,2133,120.82
8314,158.7,2.34,59.5,506,1732,77.62
8315,130.9,2.76,51.6,419,1950,69.5
8316,134.7,0.6,25.0,1545,1391,81.19
8317,162.4,1.98,43.5,1954,2120,129.49
8318,159.8,4.24,44.7,327,2893,85.92
8319,155.1,5.86,42.0,308,3329,109.52
8320,148.5,3.09,47.0,82,1651,55.2
8321,170.5,5.87,48.7,749,1288,98.29
8322,156.7,5.03,33.1,1093,2597,114.34
8323,154.5,2.24,34.7,1922,1581,126.3
8324,165.8,4.45,44.3,505,1980,79.23
8325,145.7,4.62,45.7,1386,1698,123.01
8326,160.3,3.08,43.9,1730,3125,136.57
8327,159.3,4.52,56.3,1293,1552,121.32
8328,160.6,5.17,54.0,1277,2152,132.77
8329,144.8,3.11,46.7,805,3139,103.48
8330,129.1,0.84,56.2,405,1657,50.64
8331,155.1,0.64,48.8,297,2672,64.65
8332,143.1,5.42,37.5,1023,1549,112.34
8333,156.8,4.0,33.9,1773,1876,138.15
8334,152.1,5.04,38.1,1524,1574,132.56
8335,174.9,5.31,41.4,1666,3351,157.65
8336,144.3,1.39,39.2,1997,2542,127.75
8337,143.8,4.74,47.4,1795,1392,145.73
8338,137.6,2.06,47.1,57,1714,45.12
8339,146.2,4.52,49.8,110,2931,83.25
8340,170.5,4.92,40.7,225,2358,83.53
8341,162.9,4.01,45.8,1981,2915,157.57
8342,147.4,1.35,51.0,1965,1998,133.77
8343,157.7,4.14,35.2,628,1408,85.08
8344,118.0,2.0,37.9,1129,1649,96.26
8345,158.0,0.77,57.5,1042,1982,77.44
8346,173.1,2.03,34.8,1597,3040,125.83
8347,149.5,1.52,42.0,1600,2447,115.47
8348,172.4,3.88,56.7,327,2167,81.96
8349,157.8,3.77,48.7,978,2734,106.97
8350,154.9,5.12,33.2,188,3328,83.42
8351,142.5,3.18,44.1,1888,2266,142.18
8352,172.2,2.4,62.4,1505,2109,125.37
8353,145.1,1.25,47.0,113,1994,41.04
8354,130.5,5.63,40.2,995,2865,121.52
8355,145.2,3.66,55.5,537,1820,87.93
8356,145.0,1.25,54.9,627,3088,83.27
8357,134.0,3.77,36.9,557,2834,88.95
8358,148.2,2.24,43.7,714,1730,68.6
8359,152.4,5.1,46.5,566,3296,112.55
8360,158.2,2.9,40.4,438,2412,79.87
8361,151.2,1.99,46.8,543,2224,74.24
8362,147.0,5.35,55.1,1589,1458,145.91
8363,131.4,4.92,48.3,436,1660,88.92
8364,155.4,4.47,33.8,660,2061,89.66
8365,158.8,4.42,35.1,1073,1268,105.96
8366,144.5,2.77,34.8,257,2885,65.5
8367,136.9,0.62,51.9,1559,2962,108.67
8368,151.9,5.27,42.3,465,2296,97.86
8369,158.2,5.46,55.3,892,2958,135.89
8370,176.3,4.64,47.0,248,2309,77.53
8371,128.6,5.21,41.2,1367,2215,135.04
8372,137.7,5.38,42.6,1732,2370,155.43
8373,130.0,1.17,57.9,1961,1249,125.79
8374,135.3,5.44,25.0,307,2831,87.65
8375,126.4,4.33,47.8,116,1442,67.18
8376,149.0,2.16,49.4,1850,2439,135.35
8377,183.4,3.95,57.9,741,3333,109.61
8378,151.5,1.18,34.3,1685,2368,121.85
8379,156.6,5.79,58.1,1677,2896,166.03
8380,139.4,1.46,48.7,95,2038,42.01
8381,138.5,5.51,40.4,624,1922,102.75
8382,152.6,1.92,51.6,143,2713,61.33
8383,158.6,2.34,40.8,1216,2775,104.9
8384,126.9,2.84,30.6,1941,1625,128.92
8385,138.0,4.38,41.7,341,1997,76.38
8386,171.1,2.01,46.5,508,2024,72.05
8387,173.5,5.99,57.4,1933,1714,165.78
8388,145.4,2.7,31.9,410,2371,67.29
8389,129.0,3.79,42.8,675,1719,87.48
8390,137.8,0.6,49.9,408,2933,64.46
8391,133.6,4.41,54.1,1356,1791,131.74
8392,104.0,5.09,49.8,676,3292,120.95
8393,145.6,4.67,40.8,1238,3251,127.73
8394,143.5,4.05,38.8,786,3311,104.38
8395,171.9,1.04,52.1,1759,1318,108.7
8396,160.4,5.2,37.7,1701,2671,150.33
8397,154.9,0.95,38.2,785,1780,62.09
8398,178.2,2.29,54.6,1844,1230,129.46
8399,148.4,1.37,31.2,53,2292,39.45
8400,168.6,1.91,35.0,1318,2815,108.58
8401,130.6,4.51,61.5,841,2090,116.36
8402,140.6,4.21,53.4,495,1532,77.71
8403,186.7,0.9,39.2,1724,1861,112.47
8404,123.3,5.75,53.7,166,1577,80.98
8405,127.8,4.88,44.1,1718,2343,142.71
8406,159.4,2.05,46.0,1717,3368,134.07
8407,138.2,5.46,38.6,1761,2671,157.92
8408,153.6,5.38,52.5,469,3033,106.49
8409,133.4,3.2,52.1,390,1438,67.62
8410,136.4,5.33,43.5,850,2397,113.95
8411,147.0,3.38,50.5,1007,1887,97.82
8412,166.7,5.91,36.4,288,2104,83.7
8413,155.2,0.75,46.6,291,2323,47.42
8414,175.4,1.34,46.8,982,2654,90.08
8415,158.4,4.58,52.2,60,1696,70.45
8416,173.4,3.82,43.6,1048,2420,107.12
8417,144.8,3.52,48.2,1900,1272,140.39
8418,136.2,0.79,56.0,1960,2361,126.94
8419,159.3,0.56,45.5,747,2531,78.5
8420,154.1,2.48,50.3,1368,1949,115.78
8421,151.8,1.9,42.8,57,2071,53.44
8422,149.4,1.46,45.8,1225,3062,111.92
8423,144.6,2.58,42.7,215,2609,63.8
8424,192.9,5.46,46.0,882,1981,118.01
8425,152.5,4.89,44.6,77,2912,81.4
8426,151.3,0.91,35.6,1461,1478,91.46
8427,158.9,0.96,63.2,341,2926,64.96
8428,133.6,1.45,38.7,1135,1886,93.67
8429,126.0,1.42,47.2,92,2008,38.21
8430,155.2,3.35,41.6,1561,1391,116.13
8431,146.3,5.35,42.7,648,1497,98.57
8432,181.3,2.41,42.6,1342,2590,110.93
8433,156.4,3.25,52.3,812,2926,104.88
8434,161.9,4.84,37.4,466,1265,79.35
8435,142.8,3.05,51.0,1802,3161,150.29
8436,154.6,2.87,42.3,1273,3476,122.85
8437,133.6,5.12,38.0,450,3453,101.26
8438,130.9,5.8,40.9,692,2767,120.77
8439,166.0,0.81,43.7,1840,2243,114.25
8440,143.7,4.19,44.9,239,2891,81.58
8441,128.9,1.31,42.3,523,1672,63.66
8442,141.1,3.58,49.3,128,3066,77.75
8443,152.6,2.79,42.9,1500,2870,121.99
8444,145.5,3.63,47.6,363,1777,75.15
8445,155.8,1.51,54.9,1687,3251,129.14
8446,147.0,1.0,48.3,1388,3196,108.75
8447,160.4,1.0,40.6,183,3091,56.55
8448,166.7,1.75,46.0,624,2231,73.85
8449,154.4,4.77,45.8,1762,2875,151.06
8450,169.5,4.36,53.8,1442,3155,134.62
8451,140.0,1.17,51.7,1191,1856,93.98
8452,141.3,4.44,35.6,1777,1846,145.92
8453,149.2,3.52,52.8,1228,3381,127.08
8454,146.2,2.88,47.4,1260,1577,102.82
8455,149.4,4.44,47.0,299,2509,95.05
8456,167.2,0.69,43.7,255,2081,43.13
8457,146.6,4.95,40.3,743,3460,122.08
8458,168.4,4.06,59.7,352,1532,79.77
8459,146.4,4.9,46.8,1450,1644,135.71
8460,152.2,4.03,39.7,1267,2948,126.88
8461,155.1,2.46,34.6,1421,2835,112.17
8462,107.0,3.17,36.4,1318,1795,110.96
8463,149.3,2.81,32.5,932,1668,82.71
8464,125.5,5.1,48.9,477,2050,93.94
8465,150.4,4.23,43.6,749,2114,97.99
8466,170.9,2.95,52.1,1657,3264,131.97
8467,136.1,3.7,39.4,1019,1554,103.15
8468,152.8,1.54,45.9,768,3076,85.91
8469,162.2,3.66,46.7,1781,2172,139.18
8470,139.6,2.03,36.7,1903,1248,117.58
8471,142.5,3.81,49.8,1010,1743,113.85
8472,140.4,1.16,45.5,1254,1529,89.65
8473,161.2,4.49,40.3,1061,2653,114.59
8474,170.9,0.94,43.2,1690,1233,103.85
8475,158.2,1.85,46.4,375,2568,64.63
8476,170.3,5.12,43.3,453,3313,107.06
8477,174.1,1.42,47.5,700,2613,77.63
8478,155.7,3.37,25.1,1958,1825,145.56
8479,130.2,5.92,56.3,456,1743,108.9
8480,128.0,2.76,54.1,1180,3125,116.11
8481,114.0,2.99,52.8,1375,2385,118.5
8482,125.8,4.48,39.4,712,3119,104.52
8483,141.9,0.74,42.6,114,2049,37.14
8484,181.4,5.62,41.3,407,2289,86.73
8485,144.3,4.05,33.3,1051,2702,107.96
8486,150.0,2.02,43.2,524,1572,67.23
8487,155.4,3.93,56.1,707,2322,99.07
8488,128.7,1.82,59.5,833,2578,98.0
8489,165.5,1.75,26.1,1302,3223,97.91
8490,191.4,3.29,31.2,1471,2557,118.2
8491,165.5,1.22,45.4,1660,3426,127.41
8492,162.7,2.91,34.4,465,2374,75.0
8493,139.7,5.13,59.8,1274,3477,139.25
8494,153.5,1.01,47.7,895,2501,75.48
8495,148.5,1.54,42.5,1550,3352,130.8
8496,144.9,5.12,67.1,391,2320,97.13
8497,149.0,3.85,36.5,1229,2129,113.79
8498,152.9,3.14,40.6,1845,1406,132.65
8499,134.1,3.56,56.0,531,2051,94.62
8500,168.1,4.97,35.7,1828,2187,145.25
8501,146.9,3.76,56.8,1025,2911,111.54
8502,182.5,0.92,44.7,1304,1241,83.05
8503,160.8,5.85,48.3,1617,2129,158.46
8504,151.8,3.54,46.1,1126,2204,113.07
8505,122.2,1.02,40.8,1650,3407,118.93
8506,139.5,5.61,42.8,950,2156,114.43
8507,149.3,2.23,46.3,373,2884,78.72
8508,157.1,3.78,39.7,1735,2584,138.88
8509,136.9,4.04,33.4,98,1519,68.64
8510,140.1,0.6,50.7,1615,3055,114.08
8511,121.8,3.55,48.1,1322,3497,132.21
8512,154.9,3.41,41.5,344,2238,75.49
8513,141.9,2.98,40.1,1166,2131,108.17
8514,166.2,2.94,42.8,249,3426,70.19
8515,161.7,5.05,45.1,1923,1390,147.16
8516,183.9,2.67,42.1,875,2233,86.84
8517,157.3,5.33,35.4,1925,2422,169.98
8518,156.9,0.92,32.2,405,1795,52.06
8519,160.0,0.59,44.4,1289,2011,96.46
8520,172.1,5.85,44.1,1929,3314,175.32
8521,117.1,4.41,55.8,1155,2275,130.18
8522,163.2,1.01,45.2,1859,1449,117.23
8523,165.7,0.73,45.1,661,1249,63.53
8524,131.6,5.0,29.7,495,1774,89.82
8525,151.9,1.73,38.8,549,1213,55.43
8526,175.3,1.86,34.8,194,1651,43.2
8527,134.0,5.12,48.0,1117,3238,136.26
8528,157.6,1.17,41.4,1132,3230,95.14
8529,161.0,4.18,40.4,1548,3314,138.43
8530,152.5,4.67,52.8,866,2788,119.29
8531,152.7,0.99,56.6,750,1204,68.79
8532,149.2,3.9,27.7,804,1508,84.24
8533,143.4,4.79,56.4,1081,1559,118.17
8534,152.2,4.38,39.8,1373,2824,129.33
8535,180.6,5.04,50.8,1380,2698,136.36
8536,135.8,4.91,45.7,732,2121,103.65
8537,133.1,2.87,47.1,1938,2946,153.39
8538,148.6,1.15,46.8,965,1797,78.34
8539,162.4,1.8,46.2,1446,2734,111.77
8540,107.4,5.08,54.7,1915,2128,162.01
8541,162.4,4.76,45.6,353,2536,84.75
8542,147.4,2.15,52.7,854,2110,88.98
8543,170.5,3.3,44.7,191,2871,68.34
8544,137.3,1.56,52.3,1508,3424,115.07
8545,161.4,1.17,39.0,139,1830,43.75
8546,143.4,5.06,42.3,88,2124,75.05
8547,141.3,3.13,57.1,896,3265,110.39
8548,172.0,2.22,25.0,284,1878,47.83
8549,161.7,2.03,45.9,1563,1492,111.0
8550,171.2,5.94,48.7,655,2456,112.29
8551,140.7,1.51,47.0,1785,1234,118.5
8552,154.1,4.21,39.6,526,2550,91.47
8553,176.2,4.77,33.9,983,2591,109.95
8554,155.6,3.0,53.6,1048,2525,110.05
8555,161.6,3.53,40.2,1398,1345,114.93
8556,129.0,1.46,41.3,466,1723,57.55
8557,153.1,0.71,56.6,987,2396,89.31
8558,144.7,1.24,44.6,757,1703,69.01
8559,158.4,2.77,35.5,1139,2616,102.96
8560,173.3,2.35,43.7,1906,2056,134.61
8561,161.8,5.06,61.5,1345,1718,133.17
8562,186.0,3.68,43.8,1719,3247,145.63
8563,120.1,1.07,42.0,448,2832,60.86
8564,149.2,5.56,51.6,1676,2621,158.88
8565,146.5,0.94,54.2,512,2971,71.51
8566,135.9,4.35,25.0,766,1425,87.17
8567,157.0,3.06,42.1,1517,3469,134.68
8568,145.7,2.45,49.2,1988,2073,140.14
8569,160.3,1.66,38.0,521,2799,68.4
8570,160.3,5.52,37.8,1791,1813,152.65
8571,149.8,1.57,54.0,334,2786,67.42
8572,133.0,5.29,62.8,1260,3015,149.53
8573,173.2,5.0,53.4,1280,1206,126.83
8574,165.5,2.74,38.1,679,1442,74.58
8575,137.8,4.55,36.0,190,1589,73.71
8576,125.7,0.85,51.3,53,1983,45.25
8577,146.7,4.18,53.3,1155,3153,126.52
8578,129.5,3.09,39.3,50,1878,54.98
8579,150.5,5.39,44.8,216,2163,83.26
8580,164.4,0.97,32.0,1840,1405,111.11
8581,136.3,5.79,46.8,1538,1567,144.71
8582,139.8,2.5,62.3,1527,2903,132.61
8583,170.7,2.96,46.3,408,1705,73.87
8584,150.2,5.59,42.0,117,1561,72.57
8585,176.4,1.14,55.1,1855,1644,120.09
8586,142.9,2.67,42.4,779,2806,92.4
8587,150.9,4.68,37.5,560,2279,92.71
8588,136.9,1.78,46.9,316,1403,59.34
8589,150.6,2.07,56.7,1604,3071,125.73
8590,146.4,4.47,41.8,542,1840,87.6
8591,148.0,1.89,39.1,1835,2448,128.11
8592,174.4,5.88,48.4,1971,1987,161.42
8593,143.9,3.54,37.8,1951,2249,144.5
8594,147.3,1.39,55.5,1950,1299,130.56
8595,132.8,2.45,48.4,1744,1521,118.27
8596,146.9,2.07,46.2,1574,1559,115.86
8597,159.3,3.68,41.5,407,1620,64.73
8598,115.9,2.13,48.5,559,2118,81.23
8599,150.3,0.54,34.9,1622,3086,113.59
8600,169.7,4.29,56.6,1843,2904,165.38
8601,138.6,1.4,59.6,1423,1332,111.62
8602,170.9,4.8,49.9,1152,1269,118.69
8603,146.9,5.83,54.0,237,3452,105.11
8604,124.3,1.49,46.8,1820,1373,123.01
8605,150.5,4.1,53.0,1967,2314,149.54
8606,147.6,3.53,52.8,454,2216,85.21
8607,146.5,4.18,25.8,475,1930,76.06
8608,162.8,4.09,57.2,691,2277,107.29
8609,145.4,3.28,33.1,457,2839,81.7
8610,163.6,3.0,52.9,267,2575,78.22
8611,169.6,4.53,38.8,1271,1204,108.76
8612,142.2,0.68,33.5,1792,2005,108.69
8613,139.8,4.08,38.9,1478,2993,143.1
8614,133.2,3.96,42.7,1925,3077,163.66
8615,161.3,3.86,56.4,952,3298,119.53
8616,180.2,3.27,34.5,785,3263,93.99
8617,146.6,2.5,48.7,1944,2705,135.22
8618,143.0,5.79,39.0,535,2290,95.98
8619,148.0,5.89,60.3,675,2097,117.52
8620,122.1,4.06,51.7,223,1641,76.72
8621,120.1,2.99,42.8,1353,2254,123.08
8622,152.9,1.45,40.0,512,2713,67.42
8623,135.5,4.91,64.1,1641,3317,151.65
8624,168.3,4.58,52.4,1521,2425,137.46
8625,141.1,0.92,41.5,1290,1805,91.4
8626,158.4,5.42,30.2,257,3214,86.63
8627,169.9,0.68,33.8,921,2460,69.92
8628,139.6,4.61,38.2,1401,3158,133.83
8629,165.8,2.26,46.1,1528,2979,114.03
8630,150.4,2.75,39.6,1089,3348,111.28
8631,153.5,1.31,46.7,1692,2686,123.36
8632,153.8,1.5,46.4,1265,1964,97.39
8633,132.3,2.79,56.3,1940,1987,141.48
8634,143.4,1.06,55.7,100,2416,48.18
8635,185.0,3.05,44.7,154,2013,68.32
8636,144.7,2.27,38.8,1935,2808,143.05
8637,161.0,4.85,44.6,1706,2054,142.89
8638,141.1,1.97,28.7,1294,2654,103.54
8639,182.6,4.72,49.7,1877,2240,155.29
8640,158.7,5.86,46.7,1936,1654,155.62
8641,139.7,5.04,45.6,522,1971,97.31
8642,149.5,0.98,40.6,1247,1716,91.02
8643,180.1,3.97,58.7,1554,2474,141.49
8644,169.7,0.61,40.8,1936,1760,117.94
8645,136.2,1.03,36.5,637,1437,63.41
8646,160.8,1.62,50.1,1710,3173,134.27
8647,147.5,3.26,58.6,1267,1232,104.72
8648,156.4,3.25,47.3,239,2881,75.48
8649,151.0,4.11,45.5,268,3220,83.41
8650,191.8,5.6,43.7,1363,2936,138.41
8651,148.4,0.87,36.7,773,2653,69.93
8652,151.2,4.77,29.3,634,1776,88.18
8653,175.0,3.72,36.8,499,2226,91.92
8654,176.6,4.61,37.1,453,2701,92.75
8655,167.7,1.91,44.8,1947,1887,128.58
8656,141.9,1.92,45.6,1119,2914,101.85
8657,165.5,3.13,48.4,1200,2216,115.13
8658,166.7,3.67,27.0,847,1494,87.76
8659,159.7,3.13,36.3,1794,3057,142.51
8660,156.9,3.81,44.9,1312,2454,127.11
8661,161.5,3.17,38.8,326,2626,75.67
8662,164.6,4.14,52.8,1765,1579,140.88
8663,164.4,1.4,49.2,1469,2829,109.59
8664,147.5,4.04,56.5,1907,1593,146.08
8665,170.0,0.66,42.4,1459,3214,104.92
8666,150.7,4.28,60.6,1950,1247,159.05
8667,132.8,3.91,36.4,908,3200,116.23
8668,149.3,2.86,50.8,1547,1412,123.14
8669,170.2,5.67,47.8,409,1804,99.53
8670,145.5,2.94,45.4,1058,1617,98.03
8671,135.1,5.02,39.8,133,3408,84.24
8672,134.3,1.75,51.1,1298,2316,104.48
8673,166.8,4.52,39.6,1344,2482,128.47
8674,147.7,4.43,50.6,1533,1264,137.94
8675,164.9,5.95,39.5,1007,3398,129.62
8676,134.4,3.77,39.7,1079,1908,107.53
8677,151.0,3.97,44.5,1036,2213,114.17
8678,149.2,2.91,46.6,1042,3415,119.57
8679,131.0,1.2,39.9,1851,3022,124.42
8680,163.3,0.65,31.0,708,2867,68.81
8681,134.5,1.72,56.8,1517,1457,109.29
8682,158.5,3.83,47.2,998,2394,100.56
8683,179.2,1.37,51.5,1050,2558,84.5
8684,145.1,2.58,58.4,410,1953,71.73
8685,171.0,5.29,40.5,767,2369,111.17
8686,139.0,6.0,43.2,1786,1771,150.41
8687,163.1,2.77,54.7,959,2708,102.68
8688,125.7,1.12,59.5,1748,3444,134.99
8689,136.7,3.44,54.7,655,2477,90.65
8690,163.9,1.94,52.2,372,2048,60.54
8691,126.6,3.94,51.2,1912,1391,141.26
8692,148.8,1.75,43.8,1571,2974,119.23
8693,188.5,5.02,44.6,787,2221,101.28
8694,124.2,5.24,54.8,1451,2320,146.78
8695,149.9,3.57,49.3,1225,2780,120.63
8696,155.8,2.72,36.8,226,3417,69.62
8697,155.7,0.87,33.4,861,3412,86.53
8698,166.3,0.6,55.9,736,1874,65.13
8699,155.5,4.31,48.7,1415,2010,131.76
8700,147.0,4.4,41.4,911,3148,115.54
8701,135.2,2.39,44.1,1557,2998,127.33
8702,164.8,2.04,53.2,1168,3297,112.71
8703,172.4,3.06,55.1,635,2645,95.46
8704,130.2,5.77,44.9,106,3027,102.0
8705,154.9,3.39,31.8,433,1880,68.44
8706,153.6,3.57,53.7,206,2683,78.09
8707,149.0,2.84,37.2,1403,3225,126.88
8708,149.9,5.63,52.9,340,2063,92.7
8709,165.2,5.98,43.9,992,1618,120.21
8710,135.8,5.58,42.1,420,2224,103.66
8711,159.3,2.98,45.7,779,1797,86.14
8712,157.6,5.66,51.7,1655,2351,160.18
8713,148.2,2.4,51.3,1633,2303,128.33
8714,170.5,0.56,50.6,1669,3085,119.77
8715,160.6,4.61,56.7,1496,2324,142.97
8716,139.9,0.81,44.4,1349,2726,90.5
8717,151.8,2.54,56.1,429,2943,80.67
8718,167.2,2.28,52.5,1975,2885,141.51
8719,174.3,4.18,47.3,1402,1248,121.42
8720,152.6,1.49,30.7,1082,2326,92.79
8721,126.8,3.66,45.7,297,1268,64.43
8722,147.1,3.44,41.1,1504,1326,119.66
8723,144.0,3.76,48.3,72,2200,69.56
8724,169.6,2.1,32.1,1693,3303,132.01
8725,165.2,4.92,37.2,1454,1412,124.44
8726,140.6,0.7,59.2,1968,3029,137.29
8727,140.7,2.72,48.6,1463,3291,130.72
8728,142.1,2.35,51.1,797,2945,99.48
8729,158.0,2.07,50.0,1943,1460,121.35
8730,176.6,4.72,29.8,626,2346,96.45
8731,163.9,2.1,46.4,1126,2628,103.26
8732,150.7,5.08,48.5,1057,2698,123.65
8733,168.4,0.91,54.4,1900,2848,124.47
8734,176.6,0.57,42.6,403,1674,49.81
8735,129.9,2.82,38.5,592,2606,77.22
8736,148.2,2.9,35.8,1754,2491,136.94
8737,143.0,2.46,54.1,1214,2975,112.64
8738,151.4,0.77,34.8,251,2883,43.45
8739,165.4,2.18,39.8,1747,2520,129.43
8740,142.2,1.04,53.0,490,2628,70.29
8741,151.7,1.17,49.6,936,2361,86.89
8742,125.1,5.28,41.1,496,1312,90.47
8743,137.4,1.27,44.4,203,3315,52.43
8744,161.3,3.7,45.7,1544,1565,125.71
8745,160.4,1.43,39.1,416,1559,52.5
8746,150.1,1.42,39.6,1995,2741,136.15
8747,162.9,5.61,50.6,1459,3381,151.08
8748,142.2,0.94,34.7,440,1890,51.12
8749,139.7,3.08,49.2,194,3074,76.58
8750,151.7,1.08,53.5,1313,1868,99.12
8751,159.1,1.72,50.4,1212,2847,107.82
8752,155.9,4.9,37.4,1779,3078,154.7
8753,158.4,2.86,49.6,746,2067,87.22
8754,130.4,1.05,36.4,446,3301,67.15
8755,141.7,1.95,43.9,501,1483,62.71
8756,156.0,2.21,36.6,1363,1413,104.37
8757,142.8,2.41,46.9,100,2155,57.58
8758,154.5,0.7,34.3,364,2644,51.76
8759,166.2,4.9,43.3,220,2913,91.81
8760,139.1,3.44,44.0,1053,2600,104.01
8761,132.3,1.72,32.1,1998,1734,131.64
8762,151.5,5.48,54.5,439,2534,109.08
8763,151.7,1.33,48.1,1220,2079,96.68
8764,151.7,3.71,46.8,141,3182,74.39
8765,167.6,5.07,41.3,1744,1435,144.95
8766,162.0,2.09,40.0,446,2375,69.75
8767,149.2,2.96,37.6,1728,1464,128.0
8768,133.8,4.09,32.1,1537,1280,123.16
8769,178.7,4.76,33.1,407,1803,80.8
8770,145.4,2.52,38.1,1397,1663,101.34
8771,157.1,3.0,35.1,232,1237,52.57
8772,151.0,3.95,42.3,1065,2638,116.1
8773,161.9,1.3,51.1,517,1203,59.72
8774,127.7,3.07,46.1,963,1205,96.29
8775,138.6,2.23,48.2,1193,3225,116.11
8776,133.3,2.47,43.2,328,2918,74.06
8777,137.3,4.96,46.7,1127,2996,137.91
8778,174.8,3.46,42.4,1729,1326,125.53
8779,147.3,3.68,30.5,420,1997,74.49
8780,148.8,5.64,32.2,1121,1519,119.49
8781,144.4,0.85,51.4,285,1455,48.86
8782,161.6,1.39,45.1,378,2846,59.3
8783,164.4,1.71,47.8,528,3357,83.74
8784,143.8,4.38,38.7,1107,1512,112.87
8785,159.7,1.22,36.3,853,1928,68.16
8786,151.0,0.81,41.5,147,2333,49.91
8787,117.4,4.12,35.5,536,1450,79.92
8788,145.0,2.93,50.1,289,3459,83.75
8789,177.2,5.2,44.6,606,1519,88.05
8790,155.6,2.14,38.4,897,2917,97.05
8791,157.0,4.88,48.0,960,2356,113.99
8792,158.5,1.83,62.5,1265,2410,100.33
8793,135.6,5.29,47.2,209,3463,95.82
8794,155.5,5.64,50.2,1822,3072,169.55
8795,135.7,2.15,30.8,939,1329,82.22
8796,157.5,5.44,45.7,600,2469,106.86
8797,145.4,2.21,47.0,1129,3307,111.38
8798,120.4,5.56,38.8,788,2502,112.01
8799,148.2,1.79,51.8,559,2110,77.99
8800,151.5,5.78,33.0,120,2449,77.04
8801,138.8,1.24,30.4,918,3453,90.19
8802,150.6,5.79,44.0,1794,1204,158.91
8803,156.7,3.98,44.3,982,1697,99.76
8804,157.0,3.49,41.2,967,2252,99.71
8805,184.6,1.43,48.2,243,2236,54.83
8806,155.0,4.54,26.8,1745,1511,134.16
8807,149.2,1.42,60.5,915,1502,87.55
8808,113.7,5.51,48.6,217,1832,84.55
8809,164.4,2.08,51.5,178,2202,60.56
8810,165.4,3.92,42.0,382,1443,74.88
8811,146.7,4.95,46.0,456,1269,94.19
8812,132.4,3.7,43.5,1455,1383,119.43
8813,157.4,1.24,28.2,434,1599,41.61
