ID_Orden,Unidades_Ordenadas,Num_Componentes_BOM,Experiencia_Operador_Anos,Nivel_Complejidad,Mantenimiento_Programado_Turno,Tiempo_Ciclo_Minutos
8448,827,18,0.7,1,1,231.41
8449,660,36,9.4,4,0,254.58
8450,867,37,10.0,3,1,291.99
8451,790,6,6.0,3,0,194.32
8452,242,28,10.2,2,0,138.29
8453,134,11,6.2,1,0,72.43
8454,348,44,4.8,2,1,209.38
8455,495,30,4.5,2,0,196.94
8456,153,37,12.0,4,0,160.0
8457,950,33,2.8,3,1,310.23
8458,727,24,4.3,5,0,258.86
8459,248,8,14.5,4,1,117.5
8460,51,19,5.2,4,0,113.34
8461,630,22,2.9,2,0,200.75
8462,579,27,10.5,5,0,222.83
8463,212,42,4.9,2,0,170.73
8464,908,16,6.4,2,1,244.36
8465,201,6,10.5,4,0,98.66
8466,917,7,6.4,2,0,220.57
8467,994,43,2.4,2,0,321.36
8468,614,44,7.0,5,0,284.97
8469,107,36,5.7,2,0,134.27
8470,275,9,0.8,1,1,102.0
8471,108,34,12.7,4,1,149.73
8472,130,20,0.7,4,0,129.88
8473,620,39,14.0,2,0,220.43
8474,456,32,7.4,3,0,194.07
8475,644,26,14.7,3,1,219.85
8476,505,15,3.1,5,0,196.05
8477,376,8,12.0,5,0,143.26
8478,400,15,3.9,1,1,139.7
8479,348,28,5.5,3,0,176.84
8480,396,21,6.1,2,1,166.01
8481,213,39,3.7,2,0,168.91
8482,401,43,6.9,3,1,227.9
8483,388,30,1.8,4,0,199.68
8484,113,35,10.5,1,0,118.0
8485,856,28,9.3,4,0,264.28
8486,239,11,8.1,2,0,96.83
8487,385,18,0.6,4,1,179.18
8488,922,30,13.7,5,0,281.02
8489,755,11,14.8,3,0,192.58
8490,904,11,10.8,3,1,230.19
8491,906,40,13.7,1,0,270.11
8492,413,13,13.8,3,1,141.87
8493,661,23,5.9,3,1,219.18
8494,110,5,11.4,3,1,65.88
8495,569,38,4.6,3,0,230.07
8496,589,15,6.0,2,0,178.1
8497,671,19,2.7,2,0,201.69
8498,770,39,8.2,2,0,265.74
8499,280,36,5.0,2,1,168.75
8500,993,33,1.0,3,0,303.41
8501,911,15,10.6,3,1,251.77
8502,965,5,14.1,4,0,229.32
8503,511,37,14.6,2,0,197.49
8504,725,43,3.2,4,1,295.55
8505,965,31,10.9,2,0,268.09
8506,719,19,2.5,2,0,213.62
8507,77,23,4.2,4,0,131.08
8508,188,27,14.3,2,0,112.96
8509,500,30,9.1,1,0,183.13
8510,666,28,10.6,3,0,216.75
8511,259,32,14.6,2,0,136.49
8512,508,10,14.7,4,0,162.81
8513,751,13,13.2,3,0,197.6
8514,104,23,3.6,1,0,94.62
8515,984,10,11.1,4,0,250.59
8516,750,17,1.5,5,0,255.06
8517,261,13,1.9,1,0,105.81
8518,614,29,1.3,3,0,231.01
8519,398,30,4.2,4,0,191.61
8520,119,40,9.2,5,0,181.72
8521,395,32,1.9,1,0,175.06
8522,763,16,14.8,3,0,198.62
8523,495,11,11.0,3,1,158.03
8524,457,9,2.4,3,0,153.01
8525,359,41,6.0,2,0,190.83
8526,930,13,4.7,3,0,251.04
8527,548,24,10.8,2,0,182.52
8528,500,39,13.7,3,0,218.2
8529,730,26,12.2,3,0,228.59
8530,299,18,7.8,2,1,135.45
8531,403,37,9.8,4,1,214.19
8532,846,26,13.3,4,1,260.78
8533,285,22,2.9,3,0,145.34
8534,665,41,8.4,3,1,266.83
8535,635,43,13.2,3,0,248.43
8536,444,38,1.9,2,0,201.06
8537,963,10,13.3,4,1,244.44
8538,808,36,3.8,3,0,283.69
8539,581,43,6.8,3,1,256.59
8540,150,18,7.4,3,1,120.37
8541,209,17,11.1,3,0,102.13
8542,826,17,6.8,2,0,219.75
8543,678,30,14.7,2,0,204.41
8544,423,37,3.3,4,1,230.06
8545,988,26,13.1,3,1,279.3
8546,618,29,13.5,2,0,194.62
8547,90,24,0.7,4,0,144.08
8548,815,17,3.3,2,0,217.73
8549,565,28,7.1,2,0,195.05
8550,133,41,14.0,3,0,152.22
8551,88,33,12.5,2,1,124.93
8552,149,28,11.4,1,1,111.48
8553,339,14,10.7,1,0,105.87
8554,178,21,5.7,4,0,142.71
8555,668,42,2.6,2,0,263.55
8556,319,27,13.5,2,0,146.22
8557,319,40,9.5,5,1,220.84
8558,808,18,14.5,4,0,222.81
8559,940,44,1.0,2,1,325.57
8560,496,13,0.5,3,0,163.63
8561,427,9,5.4,3,0,142.75
8562,103,14,10.4,5,0,125.52
8563,429,40,8.8,3,1,221.76
8564,839,39,5.9,1,0,256.64
8565,568,37,14.6,5,1,252.95
8566,767,33,6.9,3,1,263.54
8567,141,43,2.9,1,0,152.44
8568,368,8,7.2,3,0,113.78
8569,907,36,4.6,2,0,286.62
8570,340,7,8.3,4,0,120.5
8571,290,16,3.2,2,0,127.87
8572,814,24,11.0,1,1,218.79
8573,161,8,2.4,5,0,111.76
8574,410,12,1.2,5,1,181.12
8575,725,43,7.2,4,0,294.93
8576,692,42,6.6,3,1,273.53
8577,186,11,12.6,2,0,74.91
8578,268,38,2.8,4,0,196.96
8579,280,7,2.4,3,0,113.12
8580,609,25,6.6,4,0,216.63
8581,732,13,6.5,2,0,187.7
8582,868,37,10.8,1,0,257.71
8583,506,20,4.6,4,0,192.67
8584,507,32,7.7,2,0,199.99
8585,873,20,8.5,3,1,251.88
8586,413,28,8.7,4,0,180.08
8587,864,36,7.8,2,0,272.25
8588,347,41,9.8,3,0,200.43
8589,513,6,7.4,2,1,138.85
8590,621,41,8.5,5,1,282.16
8591,393,28,12.0,2,0,149.19
8592,273,17,14.4,2,1,113.15
8593,862,11,3.0,1,0,193.56
8594,761,38,6.5,3,1,275.41
8595,646,10,0.6,2,0,176.44
8596,705,32,13.1,2,1,226.24
8597,626,25,8.7,3,0,210.98
8598,972,32,0.8,3,0,298.83
8599,124,22,9.9,1,0,87.35
8600,751,5,9.6,3,1,195.48
8601,72,17,10.6,4,0,94.56
8602,546,18,5.1,2,1,173.43
8603,869,23,6.9,3,0,265.88
8604,708,31,10.7,2,0,228.12
8605,561,11,13.4,3,0,154.83
8606,60,7,4.0,1,0,46.91
8607,178,32,7.2,3,0,148.91
8608,383,41,2.1,2,1,208.82
8609,173,27,13.0,2,0,109.44
8610,337,42,11.6,3,0,197.1
8611,676,10,9.6,2,0,168.13
8612,502,36,2.5,2,0,209.91
8613,760,29,12.2,3,1,242.57
8614,806,41,13.9,2,0,261.69
8615,973,6,4.8,1,0,216.45
8616,912,26,10.6,4,0,267.03
8617,185,7,13.5,4,0,89.02
8618,492,31,5.4,3,0,205.1
8619,141,5,9.3,2,1,73.98
8620,81,18,3.0,1,1,88.52
8621,966,27,10.7,3,0,266.19
8622,448,34,9.4,1,0,183.07
8623,550,29,4.6,2,0,195.62
8624,387,43,14.1,3,0,199.62
8625,995,20,8.7,4,1,300.14
8626,715,24,15.0,3,0,218.41
8627,87,10,6.0,2,0,72.36
8628,863,40,11.3,2,0,270.27
8629,764,19,4.8,3,0,221.95
8630,982,9,14.7,2,1,210.19
8631,658,8,14.1,5,0,194.91
8632,69,39,8.9,3,0,144.66
8633,772,30,13.4,1,0,219.51
8634,801,9,5.0,3,0,216.07
8635,492,15,6.0,3,1,168.51
8636,655,37,1.2,3,0,245.01
8637,854,14,14.2,2,1,217.87
8638,164,19,10.4,2,0,94.89
8639,439,11,11.8,2,0,121.77
8640,725,37,3.1,3,0,261.95
8641,643,39,6.2,5,1,276.29
8642,773,37,10.4,5,0,284.48
8643,354,34,8.1,3,1,188.5
8644,864,27,5.7,3,0,269.17
8645,143,20,9.9,1,1,91.39
8646,483,33,14.2,1,0,168.03
8647,984,39,8.3,3,1,316.87
8648,838,27,8.7,3,0,258.75
8649,206,28,9.8,3,1,153.68
8650,730,19,10.2,2,0,210.5
8651,282,41,5.2,4,1,207.79
8652,91,15,6.5,3,0,90.94
8653,746,7,7.8,3,1,200.25
8654,491,38,11.9,5,0,231.86
8655,818,32,10.4,2,0,258.7
8656,560,12,3.5,4,1,196.54
8657,596,26,6.2,4,0,216.31
8658,941,21,7.6,4,0,278.84
8659,800,9,5.6,4,0,224.88
8660,214,36,4.3,2,0,151.75
8661,154,28,11.1,4,0,143.43
8662,679,28,0.8,3,0,228.72
8663,325,17,9.8,2,1,131.63
8664,233,28,5.0,1,1,142.57
8665,874,36,10.3,3,0,273.9
8666,899,12,11.9,4,0,237.56
8667,585,44,13.8,4,0,253.09
8668,925,24,12.7,3,0,255.21
8669,295,10,14.6,1,0,82.36
8670,145,8,6.6,5,1,126.82
8671,792,29,6.1,2,1,250.92
8672,278,5,4.0,3,0,105.2
8673,300,33,3.9,2,1,177.1
8674,678,5,2.5,5,1,220.19
8675,799,31,5.7,2,0,249.82
8676,385,32,5.0,3,0,192.67
8677,319,43,4.4,2,1,200.69
8678,89,13,2.6,5,1,132.09
8679,77,19,14.6,2,0,70.78
8680,52,10,9.7,2,1,68.98
8681,311,20,0.9,3,1,161.87
8682,243,9,14.6,3,0,100.68
8683,547,27,3.8,2,1,205.96
8684,853,23,14.2,1,1,230.94
8685,433,13,10.8,4,0,152.08
8686,420,29,0.9,1,0,168.93
8687,626,41,9.7,3,1,261.78
8688,797,20,6.8,4,1,251.34
8689,675,40,0.9,1,1,246.21
8690,929,10,2.6,2,1,239.69
8691,409,25,3.4,3,0,176.19
8692,819,41,13.5,2,0,269.68
8693,118,25,6.9,2,0,107.51
8694,752,27,2.2,2,0,231.65
8695,443,23,11.4,2,0,150.43
8696,300,14,9.2,3,0,122.34
8697,93,20,1.5,2,1,111.29
8698,212,18,1.3,3,0,131.34
8699,653,9,13.6,2,0,160.91
8700,837,36,4.0,4,0,296.21
8701,57,37,11.8,2,0,123.67
8702,813,42,3.6,3,1,298.94
8703,480,36,14.8,4,1,226.47
8704,443,19,6.0,2,0,152.61
8705,610,25,8.4,3,0,212.12
8706,973,28,2.8,2,1,283.13
8707,764,24,7.0,4,0,245.86
8708,962,43,7.6,1,1,295.84
8709,168,16,6.8,3,0,112.61
8710,702,33,4.3,3,0,255.44
8711,563,37,1.8,5,1,263.09
8712,237,20,4.4,1,0,105.8
8713,78,44,7.8,2,1,150.34
8714,543,16,7.4,5,1,209.13
8715,883,37,12.5,4,0,300.09
8716,862,9,4.9,4,1,242.53
8717,553,10,11.7,3,0,152.3
8718,115,28,11.9,4,0,135.2
8719,605,9,11.7,4,0,179.77
8720,681,17,7.3,3,0,207.56
8721,990,25,14.0,3,0,276.02
8722,414,41,8.5,3,0,205.77
8723,482,5,8.8,2,0,132.33
8724,856,25,2.1,4,0,273.69
8725,949,17,6.7,3,1,263.77
8726,170,14,13.6,3,1,111.99
8727,173,44,4.5,3,0,170.03
8728,403,19,7.7,5,0,184.63
8729,843,13,14.1,4,1,229.34
8730,346,11,14.2,2,1,104.06
8731,862,26,2.0,2,1,265.92
8732,279,20,2.1,4,1,167.17
8733,856,21,12.8,5,0,258.56
8734,251,23,13.5,3,0,131.2
8735,675,17,1.6,2,0,203.4
8736,658,11,7.2,2,0,172.53
8737,533,7,7.7,3,0,155.62
8738,663,41,2.9,2,1,261.45
8739,768,37,1.7,2,0,264.14
8740,273,43,10.1,4,0,197.03
8741,219,18,7.5,4,1,135.09
8742,466,18,11.1,2,0,147.82
8743,786,38,4.9,2,0,264.95
8744,976,9,11.1,4,0,239.25
8745,64,19,4.1,3,0,101.21
8746,637,37,13.2,3,0,232.52
8747,265,15,7.9,4,0,131.12
8748,51,5,12.8,2,0,43.18
8749,814,16,2.5,5,0,267.46
8750,452,29,11.9,2,0,169.72
8751,62,40,5.9,2,0,144.06
8752,152,12,12.0,1,1,69.75
8753,635,32,8.0,2,0,211.68
8754,975,13,8.2,3,0,247.02
8755,997,16,10.6,2,0,246.07
8756,770,5,6.6,3,1,199.92
8757,665,40,0.6,3,1,275.32
8758,102,19,5.2,3,1,109.38
8759,626,30,5.2,3,0,220.94
8760,153,6,9.2,2,0,60.72
8761,71,37,13.8,1,0,108.73
8762,307,20,3.8,4,0,162.01
8763,68,43,9.4,2,0,131.48
8764,739,22,10.1,5,1,259.25
8765,985,17,7.8,2,0,247.68
8766,240,17,1.2,3,0,123.95
8767,973,33,1.7,2,0,285.53
8768,737,28,7.2,4,1,262.01
8769,153,43,5.0,2,0,162.72
8770,917,12,7.0,2,0,223.56
8771,385,20,7.6,4,0,184.57
8772,303,38,12.7,5,0,207.33
8773,858,40,2.3,2,0,299.05
8774,492,14,5.4,5,1,184.81
8775,160,8,13.5,2,0,62.56
8776,773,16,13.7,2,0,192.62
8777,679,43,9.2,1,0,240.49
8778,287,32,14.8,4,0,164.72
8779,369,40,4.9,5,0,224.3
8780,524,15,11.9,4,0,173.38
8781,760,34,13.1,3,0,241.85
8782,379,6,12.6,5,0,145.12
8783,560,10,4.8,2,0,157.07
8784,575,14,8.6,1,0,146.52
8785,545,26,2.6,2,1,197.41
8786,673,38,11.1,3,0,255.07
8787,959,39,8.8,2,0,294.09
8788,419,26,14.6,2,0,148.97
8789,625,5,1.2,2,0,163.51
8790,639,43,6.3,1,0,230.67
8791,936,42,0.9,4,0,327.57
8792,849,12,13.3,2,0,200.43
8793,624,21,2.0,4,0,221.68
8794,610,15,2.9,4,1,216.54
8795,917,17,11.8,2,1,240.12
8796,608,23,5.3,2,0,199.79
8797,149,41,9.3,3,1,186.61
8798,756,21,6.2,3,1,236.1
8799,622,33,13.9,5,0,251.07
8800,256,21,14.8,2,1,118.61
8801,814,33,5.6,3,0,268.58
8802,187,39,1.0,2,0,163.51
8803,678,41,1.0,2,0,249.86
8804,980,42,10.3,2,0,302.84
8805,267,24,3.1,5,0,179.25
8806,955,33,5.3,2,0,284.19
8807,276,20,0.9,2,0,134.55
8808,856,11,0.8,3,0,231.74
8809,459,28,3.5,2,0,186.2
8810,956,44,1.1,3,0,326.32
8811,726,36,12.9,1,1,234.37
8812,139,27,4.7,2,1,128.54
8813,125,6,8.3,5,0,106.21
8814,904,11,14.7,5,0,245.68
8815,204,6,7.5,5,0,113.52
8816,624,44,3.1,5,1,297.34
8817,168,21,5.3,3,0,117.6
8818,244,7,8.1,2,0,95.85
8819,147,5,9.1,2,0,75.16
8820,525,13,13.4,4,1,170.29
8821,710,34,10.7,3,0,234.12
8822,883,27,9.4,4,0,274.24
8823,84,42,8.4,3,0,152.86
8824,517,35,9.6,1,0,189.12
8825,867,30,0.8,2,0,267.17
8826,314,22,9.7,2,0,133.69
8827,701,34,1.3,3,1,265.06
8828,172,40,6.0,4,1,191.79
8829,194,30,12.3,1,0,116.25
8830,881,20,11.6,2,1,249.09
8831,230,19,7.1,3,0,127.91
8832,957,28,7.3,2,0,268.5
8833,626,17,11.3,4,1,206.81
8834,191,9,14.3,2,1,79.14
8835,503,43,10.4,5,0,252.6
8836,995,16,3.1,5,0,287.26
8837,836,11,13.0,2,0,195.12
8838,171,8,7.9,1,0,66.5
8839,988,42,1.7,1,1,310.86
8840,509,16,8.7,4,0,181.83
8841,913,33,8.8,3,0,283.54
8842,221,21,7.7,4,0,148.88
8843,504,37,2.0,2,1,221.2
8844,216,17,4.2,3,0,126.53
8845,903,29,5.8,4,0,283.0
8846,890,19,9.3,2,1,247.44
8847,774,27,9.8,5,0,261.93
8848,294,36,8.1,5,0,202.93
8849,174,40,3.5,3,1,185.24
8850,462,17,6.0,4,0,181.79
8851,566,12,6.2,3,0,171.84
8852,226,20,8.6,3,0,130.66
8853,298,34,14.6,2,1,155.31
8854,686,34,3.0,4,0,269.05
8855,82,22,3.3,4,0,124.86
8856,662,25,10.4,5,1,240.06
8857,191,33,7.9,2,0,139.6
8858,71,8,1.1,1,1,69.67
8859,144,40,12.1,3,0,152.84
8860,75,32,3.6,4,0,144.56
8861,390,5,12.3,3,1,123.75
8862,333,25,7.8,5,0,183.49
8863,189,43,9.7,2,1,172.7
8864,469,6,7.4,2,1,141.55
8865,806,18,10.0,2,0,207.6
8866,213,33,11.4,3,0,143.06
8867,844,25,5.8,3,1,266.49
8868,442,19,5.1,2,0,152.11
8869,961,13,12.5,4,0,240.58
8870,587,40,3.7,2,1,256.81
8871,448,39,5.6,2,1,217.0
8872,252,26,5.9,4,1,172.12
8873,649,40,13.9,4,0,261.84
8874,630,33,3.5,2,0,223.06
8875,567,6,5.1,1,0,135.91
8876,95,34,2.3,3,1,142.31
8877,578,21,3.5,2,1,205.95
8878,720,20,12.8,4,0,216.0
8879,485,41,12.9,2,1,219.42
8880,785,9,4.6,2,0,190.55
8881,251,14,13.1,4,0,122.44
8882,296,20,11.3,1,0,119.25
8883,788,41,8.2,2,0,261.49
8884,904,16,2.5,3,0,244.37
8885,416,27,4.6,5,0,212.53
8886,597,42,14.6,1,1,223.18
8887,117,18,6.9,5,0,129.12
8888,665,31,11.7,2,0,213.8
8889,336,38,6.1,3,0,194.48
8890,776,6,12.2,2,1,191.28
8891,230,40,14.7,1,1,147.9
8892,856,34,9.8,4,1,282.31
8893,609,42,9.7,2,0,239.2
8894,59,29,13.1,2,1,110.23
8895,628,25,6.4,2,0,206.54
8896,122,33,8.3,4,1,150.84
8897,604,41,0.6,4,0,272.16
8898,384,15,13.6,4,1,156.1
8899,535,20,5.2,2,0,169.61
8900,883,20,5.4,1,0,220.45
8901,605,38,14.9,4,1,245.51
8902,990,35,4.6,3,0,318.82
8903,195,29,13.9,5,1,165.7
8904,988,41,6.5,2,1,313.38
8905,676,21,2.4,4,0,230.29
8906,839,8,10.1,3,1,207.45
8907,327,41,12.8,2,0,181.9
8908,867,38,8.4,5,0,301.76
8909,846,16,14.3,2,1,209.74
8910,376,10,3.4,5,0,167.35
8911,97,39,12.0,5,0,170.36
8912,710,44,9.5,1,0,238.26
8913,414,20,3.8,2,0,162.26
8914,882,38,3.4,4,1,313.42
8915,518,38,2.4,5,1,261.55
8916,231,44,7.0,4,0,191.86
8917,982,9,2.3,4,0,259.06
8918,901,23,12.4,1,1,236.41
8919,584,23,0.6,1,0,184.01
8920,519,15,5.6,2,0,165.55
8921,498,7,1.1,4,0,161.63
8922,758,18,10.2,2,1,202.9
8923,399,24,2.2,4,1,203.44
8924,642,15,12.9,1,0,160.96
8925,164,16,11.6,3,1,113.0
8926,543,32,0.9,2,0,209.41
8927,761,44,9.0,2,0,266.04
8928,689,31,3.9,2,0,236.42
8929,187,14,9.7,5,0,127.9
8930,475,31,1.9,2,0,193.87
8931,414,32,6.6,2,1,183.52
8932,67,38,11.2,3,0,145.93
8933,868,21,2.7,2,0,240.04
8934,978,40,12.9,2,0,295.13
8935,70,29,15.0,2,0,95.55
8936,118,11,1.4,2,0,85.28
8937,180,35,3.3,2,1,157.5
8938,818,37,5.0,2,1,273.81
8939,581,35,3.7,2,1,236.37
8940,485,27,10.8,3,0,188.81
8941,343,20,12.9,3,0,141.18
8942,333,16,5.0,5,0,167.51
8943,494,6,5.8,2,0,138.92
8944,91,31,11.8,5,0,157.27
8945,126,10,13.9,3,0,76.97
8946,598,17,1.8,3,1,203.05
8947,270,15,9.1,1,1,94.25
8948,800,26,2.3,2,1,251.69
8949,449,5,7.9,3,1,143.11
8950,672,30,11.1,2,0,209.9
8951,991,8,11.6,1,0,201.97
8952,554,9,14.8,2,0,135.56
8953,168,34,8.7,2,0,137.7
8954,244,27,4.4,4,0,168.65
8955,410,41,2.2,3,0,216.88
8956,150,43,4.4,3,0,177.87
8957,338,41,4.7,2,0,186.0
8958,728,15,6.6,1,1,202.64
8959,234,39,2.5,4,1,207.34
8960,386,32,7.5,2,0,170.45
8961,50,24,2.8,2,0,102.28
8962,633,27,12.1,2,0,211.63
8963,570,34,1.8,4,0,235.9
8964,343,6,9.9,2,0,95.66
8965,834,10,10.2,5,0,236.23
8966,149,17,4.0,4,0,128.55
8967,595,9,11.7,3,1,171.93
8968,125,27,2.1,1,0,107.14
8969,208,8,10.8,3,1,84.45
8970,377,9,4.5,3,1,143.39
8971,718,25,1.2,2,0,228.0
8972,457,20,10.0,3,1,169.95
8973,418,37,8.1,3,0,203.63
8974,664,35,5.3,5,0,266.8
8975,372,40,4.7,4,0,215.33
8976,87,22,14.5,3,0,95.44
8977,766,44,5.4,2,0,275.48
8978,921,14,5.8,3,0,236.44
8979,883,31,1.6,5,0,301.17
8980,829,26,8.3,3,1,255.13
8981,809,33,14.2,3,1,251.38
8982,799,36,4.6,3,1,279.61
8983,934,9,3.5,3,1,245.55
8984,754,14,13.6,4,0,212.38
8985,163,27,13.2,3,1,127.31
8986,891,34,11.8,2,0,266.38
8987,516,8,13.3,2,1,140.64
8988,334,8,5.7,4,1,137.95
8989,475,13,8.1,1,0,138.1
8990,882,14,8.9,2,0,216.75
8991,828,14,7.4,1,1,209.7
8992,101,40,11.8,3,0,149.66
8993,987,28,1.8,4,1,307.72
8994,896,20,9.2,4,0,246.92
8995,700,32,7.2,2,1,230.16
8996,816,23,4.8,4,0,261.79
8997,519,26,11.7,3,0,186.13
8998,293,23,13.3,3,1,140.5
8999,491,14,10.8,2,0,141.3
9000,735,40,11.6,3,0,257.44
9001,80,34,13.9,3,0,125.02
9002,620,15,1.1,3,0,203.1
9003,567,37,12.8,3,1,232.0
9004,83,34,12.8,5,0,155.26
9005,633,31,3.3,2,0,220.45
9006,803,37,5.2,4,0,283.15
9007,499,38,13.7,3,0,206.81
9008,91,32,3.7,5,1,168.68
9009,589,25,13.8,3,0,199.33
9010,66,14,1.3,3,0,99.27
9011,733,41,1.7,4,0,288.12
9012,377,26,6.4,1,1,151.45
9013,97,42,3.4,1,0,140.73
9014,693,44,4.2,3,1,285.76
9015,106,10,14.4,1,0,44.96
9016,786,12,5.5,1,1,203.97
9017,933,43,4.8,5,0,341.58
9018,739,43,14.1,3,0,269.73
9019,517,27,4.3,1,0,178.61
9020,90,41,1.9,1,0,138.77
9021,939,38,1.2,2,0,303.27
9022,233,27,3.1,1,1,146.85
9023,669,27,4.4,3,0,232.88
9024,881,21,2.2,2,0,244.97
9025,250,14,1.9,3,1,134.81
9026,119,16,5.0,4,0,109.69
9027,154,9,5.3,2,1,91.58
9028,215,36,4.7,2,0,158.9
9029,441,11,1.6,2,0,128.72
9030,565,23,6.2,3,0,203.33
9031,709,35,4.3,1,1,240.59
9032,236,24,8.3,5,1,168.49
9033,123,40,11.8,4,1,173.28
9034,165,6,10.9,2,0,64.63
9035,361,9,7.7,3,0,123.86
9036,706,9,5.9,1,0,165.29
9037,582,17,6.8,2,0,178.97
9038,387,18,10.1,4,1,165.95
9039,790,34,1.9,5,1,304.56
9040,238,27,14.2,5,0,159.91
9041,518,30,6.9,3,1,213.6
9042,355,16,1.2,2,0,150.64
9043,331,36,6.2,3,1,201.99
9044,667,40,10.0,1,0,219.73
9045,568,44,12.4,3,0,246.98
9046,106,23,9.6,3,0,111.82
9047,946,44,0.6,2,1,329.48
9048,770,25,14.6,3,1,234.87
9049,177,27,7.0,4,0,147.16
9050,856,25,0.7,4,0,279.99
9051,738,8,11.1,2,0,178.51
9052,709,34,5.0,2,0,239.49
9053,940,40,14.9,3,0,293.29
9054,904,31,3.4,3,0,279.47
9055,998,13,9.7,3,0,245.23
9056,835,38,12.7,2,0,259.29
9057,991,12,13.2,2,0,225.98
9058,119,18,5.7,4,0,119.13
9059,819,15,10.3,3,1,231.85
9060,675,7,1.0,2,0,175.74
9061,639,9,6.8,1,1,168.84
9062,843,10,5.4,3,0,227.38
9063,477,12,0.9,2,0,143.77
9064,60,40,11.5,2,1,139.61
9065,829,22,5.9,3,0,247.72
9066,235,30,14.7,3,0,145.46
9067,737,18,8.0,2,0,204.43
9068,971,18,7.4,5,0,284.81
9069,385,44,12.4,3,0,216.82
9070,101,22,11.5,5,0,125.6
9071,75,30,6.2,3,0,130.54
9072,258,7,9.8,2,0,94.79
9073,669,19,13.7,3,1,205.41
9074,337,7,0.6,3,0,136.32
9075,521,33,12.7,3,0,192.72
9076,807,11,11.0,4,0,221.11
9077,801,44,12.9,2,1,280.15
9078,856,28,5.2,3,1,265.02
9079,344,27,7.0,4,0,179.38
9080,678,28,0.9,4,0,257.52
9081,465,30,2.8,5,1,238.44
9082,876,32,10.0,2,0,257.69
9083,838,17,1.2,5,0,264.52
9084,409,29,5.6,3,0,181.86
9085,570,15,14.7,2,0,154.25
9086,743,29,9.4,2,0,221.83
9087,637,7,5.4,3,0,173.34
9088,834,16,3.8,2,1,237.33
9089,636,33,6.8,3,1,238.38
9090,132,41,4.9,3,0,171.17
9091,809,29,9.5,1,0,224.18
9092,496,5,5.8,4,0,164.77
9093,297,17,3.1,4,0,151.3
9094,933,41,7.3,3,1,307.91
9095,613,22,11.3,3,0,193.83
9096,705,15,3.6,5,0,235.41
9097,760,17,3.0,2,0,202.09
9098,756,9,0.9,4,1,220.88
9099,177,28,8.8,4,1,158.08
9100,548,42,8.8,3,0,240.38
9101,209,25,7.6,5,0,160.68
9102,633,33,3.5,2,0,238.7
9103,686,41,5.9,2,0,253.15
9104,557,17,9.8,1,0,155.96
9105,245,17,3.5,4,0,136.76
9106,721,44,2.0,3,0,283.36
9107,839,21,6.5,4,0,261.41
9108,943,26,7.4,2,0,264.25
9109,828,6,4.0,4,1,228.39
9110,403,22,2.6,4,1,190.41
9111,673,18,9.7,2,0,185.13
9112,747,14,13.4,2,0,190.63
9113,260,8,7.9,3,0,108.75
9114,328,34,6.6,3,0,185.12
9115,575,12,11.7,3,0,169.68
9116,777,25,7.7,4,0,248.15
9117,915,29,4.5,3,0,283.84
9118,331,24,1.7,2,0,162.25
9119,271,31,11.4,1,1,151.65
9120,381,32,7.6,4,0,199.52
9121,444,36,11.9,3,1,205.18
9122,865,20,7.9,5,0,265.45
9123,389,42,3.7,3,1,226.7
9124,808,39,9.1,2,0,262.32
9125,208,7,4.3,5,0,125.26
9126,663,9,8.4,2,0,154.62
9127,339,33,0.5,2,1,192.29
9128,899,8,7.5,2,0,210.97
9129,553,11,12.9,3,0,160.56
9130,298,33,2.1,5,0,206.5
9131,137,28,3.2,3,0,143.27
9132,621,16,5.5,3,0,186.96
9133,653,37,12.8,2,1,236.94
9134,67,16,9.5,1,0,64.98
9135,894,30,3.7,2,1,281.49
9136,647,13,9.1,2,0,163.04
9137,624,7,12.2,4,1,182.71
9138,764,8,4.8,4,0,206.96
9139,626,20,8.5,2,1,200.2
9140,682,14,13.4,4,0,190.32
9141,238,19,11.3,4,0,141.37
9142,643,31,7.5,3,1,245.74
9143,737,21,1.8,1,1,208.59
9144,894,32,2.1,4,0,301.56
9145,105,7,10.6,4,0,83.24
9146,980,5,13.5,2,0,203.24
9147,567,32,6.4,4,1,244.34
9148,551,20,8.4,4,1,205.61
9149,954,21,0.7,2,0,269.92
9150,717,29,7.0,4,1,259.81
9151,613,18,0.6,4,1,221.55
9152,158,34,1.2,3,0,161.51
9153,909,6,10.5,5,0,236.86
9154,798,43,14.7,3,0,268.07
9155,237,34,12.1,2,0,150.55
9156,673,7,8.4,4,0,188.33
9157,984,20,10.6,5,0,288.25
9158,278,36,6.0,2,0,166.57
9159,560,26,7.5,3,1,209.15
9160,954,24,9.4,2,1,264.16
9161,310,12,11.9,5,1,144.48
9162,730,22,14.8,2,1,207.57
9163,338,38,13.2,1,1,172.81
9164,191,13,2.3,2,0,97.19
9165,663,8,5.4,3,0,184.81
9166,421,18,5.8,4,0,174.74
9167,472,21,7.7,3,1,182.71
9168,530,33,9.1,4,0,218.3
9169,295,30,0.7,3,0,174.5
9170,628,39,9.2,2,1,235.09
9171,195,27,4.5,3,1,148.9
9172,599,41,13.0,2,0,225.91
9173,920,42,1.1,1,0,291.83
9174,593,23,1.4,2,0,206.45
9175,212,43,10.9,3,0,178.42
9176,215,27,6.4,2,1,139.24
9177,303,24,8.1,4,1,170.32
9178,77,18,11.0,3,0,87.74
9179,595,13,10.3,4,1,196.07
