ID_Diagnostico,Amplitud_Ruido_dB,Frecuencia_Pico_Hz,Temperatura_Cojinete_C,Flujo_Lubricante_L_min,Corriente_Motor_Amp,Categoria_Falla
8308,100.2,889.0,45.7,3.97,21.52,2
8309,98.1,1188.0,25.0,1.81,18.88,0
8310,86.2,1996.0,79.1,0.92,18.27,0
8311,77.5,2681.0,29.8,3.85,21.8,0
8312,56.2,710.0,85.4,4.84,19.45,0
8313,109.5,2678.0,61.8,2.85,10.88,0
8314,70.3,2420.0,25.5,3.7,14.98,0
8315,85.1,2178.0,59.0,3.08,25.08,2
8316,72.4,2088.0,25.0,3.56,10.01,0
8317,92.9,1024.0,60.4,1.29,15.46,0
8318,76.9,1286.0,25.0,1.44,18.29,0
8319,69.5,2188.0,48.2,2.64,17.9,0
8320,107.6,1370.0,54.7,2.46,24.87,2
8321,46.3,1458.0,25.0,0.63,19.07,0
8322,73.6,595.0,76.5,2.43,13.97,0
8323,93.6,1162.0,63.7,1.07,14.01,0
8324,69.3,394.0,75.9,4.37,13.56,0
8325,68.3,1707.0,43.5,4.78,18.73,0
8326,96.4,1415.0,63.3,4.73,22.21,2
8327,51.5,417.0,55.4,1.74,17.64,0
8328,66.6,2306.0,49.5,3.78,17.48,0
8329,95.0,1366.0,38.9,3.66,17.36,0
8330,63.6,2609.0,44.7,2.33,16.95,0
8331,47.1,2465.0,38.0,3.51,11.27,0
8332,72.1,282.0,34.4,4.75,13.83,0
8333,51.3,1975.0,52.6,3.12,16.24,0
8334,53.4,1479.0,42.4,3.01,6.08,0
8335,92.8,1980.0,61.2,3.78,11.01,0
8336,109.6,1183.0,70.3,1.38,18.17,0
8337,99.2,990.0,78.1,2.77,13.02,0
8338,75.1,766.0,56.3,0.67,16.32,0
8339,56.4,515.0,71.6,3.87,12.02,0
8340,57.7,1781.0,28.7,1.98,23.41,0
8341,84.0,287.0,100.4,1.17,17.22,1
8342,82.4,2926.0,69.4,4.43,11.07,0
8343,84.9,2904.0,46.3,4.9,8.29,0
8344,109.7,2153.0,60.4,2.28,19.44,0
8345,47.9,2439.0,25.0,2.84,21.8,0
8346,58.9,1406.0,57.6,2.13,12.46,0
8347,98.1,2796.0,35.8,4.97,13.51,0
8348,102.0,1298.0,47.1,2.28,15.63,0
8349,57.6,1197.0,65.1,3.42,12.11,0
8350,86.0,2072.0,41.8,1.55,19.11,0
8351,88.1,629.0,56.5,3.94,19.76,0
8352,54.4,877.0,49.8,3.17,20.31,0
8353,42.0,1954.0,69.3,4.57,13.01,0
8354,95.0,2507.0,42.4,1.59,18.64,0
8355,74.9,2566.0,67.0,2.59,13.09,0
8356,84.1,840.0,26.2,4.6,9.21,0
8357,65.0,2927.0,33.7,1.93,12.72,0
8358,51.5,1484.0,48.4,1.51,14.06,0
8359,42.6,309.0,89.9,3.74,16.0,0
8360,98.1,347.0,63.8,3.78,13.55,0
8361,108.2,1371.0,75.9,2.19,15.48,0
8362,60.3,1299.0,55.8,1.05,10.25,0
8363,42.3,2557.0,82.5,1.28,12.72,0
8364,103.5,273.0,63.1,1.61,13.0,0
8365,102.1,1296.0,86.3,1.88,11.63,1
8366,42.7,844.0,39.0,1.83,14.94,0
8367,109.9,1322.0,64.3,3.58,11.83,0
8368,72.7,1221.0,79.4,0.61,11.18,0
8369,105.3,2463.0,47.4,2.6,15.65,0
8370,66.6,1738.0,57.1,1.37,16.71,0
8371,93.8,1102.0,28.9,2.69,14.54,0
8372,98.1,383.0,72.8,1.57,15.21,0
8373,70.6,212.0,53.1,3.7,17.98,0
8374,76.8,1110.0,66.7,3.44,15.04,0
8375,53.2,1176.0,47.6,1.36,20.83,0
8376,92.5,1364.0,73.9,1.05,14.97,0
8377,103.2,2174.0,63.8,4.34,15.59,0
8378,63.6,1746.0,49.6,0.89,13.65,0
8379,40.5,1370.0,71.5,1.26,16.18,0
8380,53.4,2199.0,104.2,0.75,16.24,1
8381,81.5,2586.0,43.6,2.63,15.17,0
8382,41.0,466.0,66.9,3.48,12.21,0
8383,107.2,1197.0,65.9,1.7,14.12,0
8384,73.8,2281.0,43.3,4.18,20.69,0
8385,70.5,2556.0,55.0,2.93,13.01,0
8386,50.2,876.0,64.2,3.11,12.19,0
8387,63.4,2185.0,49.0,1.07,15.58,0
8388,83.3,2864.0,90.3,4.46,17.82,0
8389,82.1,1811.0,70.0,2.01,14.46,0
8390,97.7,2017.0,41.5,2.43,7.75,0
8391,98.6,580.0,71.7,4.48,18.92,0
8392,104.4,2530.0,50.8,4.35,9.49,0
8393,41.7,1661.0,52.4,3.62,14.89,0
8394,64.8,1060.0,73.1,0.53,10.93,0
8395,62.5,1715.0,55.8,4.35,14.34,0
8396,61.2,138.0,56.9,0.87,20.33,0
8397,98.6,1462.0,67.3,3.25,11.82,0
8398,48.0,2445.0,73.2,1.19,22.06,0
8399,59.5,899.0,34.9,3.8,10.66,0
8400,86.9,2643.0,54.4,4.13,16.54,0
8401,66.7,2769.0,70.2,1.16,12.13,0
8402,100.9,2926.0,62.1,3.41,12.63,0
8403,99.8,174.0,69.1,4.58,21.0,2
8404,60.0,491.0,66.6,3.86,17.63,0
8405,91.2,825.0,79.5,2.83,11.19,0
8406,50.1,935.0,59.5,1.7,12.71,0
8407,50.6,1276.0,64.6,1.76,15.11,0
8408,67.2,1999.0,73.0,3.65,9.07,0
8409,98.8,557.0,42.2,4.55,19.53,0
8410,42.6,195.0,80.4,3.51,13.32,0
8411,86.0,565.0,58.7,0.61,17.93,0
8412,85.6,560.0,67.8,3.92,11.91,0
8413,48.7,2415.0,68.1,2.91,14.4,0
8414,88.1,532.0,64.7,3.57,19.38,0
8415,59.7,1095.0,73.8,1.83,6.51,0
8416,101.3,2725.0,50.9,3.44,13.89,0
8417,75.2,2122.0,66.7,1.33,6.5,0
8418,61.6,2377.0,65.0,3.32,11.17,0
8419,66.3,1501.0,54.0,0.83,10.79,0
8420,79.4,1031.0,84.9,4.48,17.75,0
8421,66.1,2385.0,93.0,4.13,18.66,0
8422,58.9,2301.0,47.7,0.84,14.65,0
8423,102.7,1728.0,32.2,2.4,14.32,0
8424,79.0,617.0,28.5,2.76,14.04,0
8425,71.5,1521.0,72.4,1.67,15.17,0
8426,106.3,2056.0,79.7,3.97,18.49,0
8427,54.8,1623.0,78.1,4.32,12.09,0
8428,99.6,2936.0,64.0,2.86,15.82,0
8429,56.5,1626.0,68.2,1.66,15.53,0
8430,93.4,1847.0,34.0,3.47,19.93,0
8431,80.5,314.0,42.9,3.06,13.76,0
8432,94.9,271.0,53.6,0.58,11.56,0
8433,66.9,2565.0,79.8,1.7,18.35,0
8434,99.1,301.0,41.4,2.08,18.7,0
8435,104.1,1417.0,77.3,0.74,7.55,0
8436,66.3,1285.0,90.0,1.2,10.84,1
8437,93.9,2930.0,67.2,0.52,13.68,0
8438,48.8,2664.0,72.6,1.72,11.56,0
8439,79.0,1371.0,54.0,1.91,9.96,0
8440,50.6,190.0,60.0,3.53,11.73,0
8441,96.7,2032.0,63.8,2.62,18.08,0
8442,96.2,403.0,25.0,2.18,15.62,0
8443,83.6,948.0,56.9,0.8,19.1,0
8444,85.1,1513.0,54.9,4.05,6.66,0
8445,57.6,349.0,78.6,2.06,18.7,0
8446,69.8,887.0,48.5,1.19,8.73,0
8447,83.0,2228.0,79.6,4.35,14.15,0
8448,89.7,1193.0,37.7,2.72,17.67,0
8449,82.2,1889.0,52.4,1.54,16.44,0
8450,71.9,2230.0,43.4,4.86,19.18,0
8451,89.7,2057.0,73.3,4.41,13.55,0
8452,92.4,2397.0,67.0,1.36,15.25,0
8453,85.6,2354.0,81.0,4.83,15.34,0
8454,50.0,1776.0,35.1,1.97,17.24,0
8455,96.5,2196.0,58.7,3.26,19.77,0
8456,53.9,966.0,70.9,0.58,13.65,0
8457,96.7,1609.0,78.2,0.71,16.29,0
8458,65.7,1583.0,63.8,2.9,20.19,0
8459,64.0,1858.0,66.8,4.85,9.62,0
8460,55.2,1412.0,102.5,0.99,16.3,1
8461,100.2,2985.0,98.0,1.95,15.78,1
8462,76.6,1967.0,56.3,2.68,18.79,0
8463,89.6,366.0,52.3,0.9,17.36,0
8464,83.6,2299.0,32.7,3.96,26.27,0
8465,53.4,814.0,37.6,4.09,14.56,0
8466,107.8,2607.0,48.9,2.55,23.33,2
8467,41.9,432.0,25.0,1.22,12.65,0
8468,66.2,2191.0,65.6,3.69,9.02,0
8469,84.7,2315.0,55.1,1.74,11.74,0
8470,42.4,2167.0,50.4,1.68,19.27,0
8471,97.3,216.0,72.7,1.42,14.06,0
8472,101.6,2465.0,53.5,1.1,12.3,0
8473,48.5,624.0,53.9,3.25,18.85,0
8474,102.1,319.0,44.4,2.76,10.77,0
8475,73.2,2615.0,34.4,4.36,17.3,0
8476,104.1,1501.0,64.8,2.85,15.45,0
8477,61.0,1484.0,101.3,1.01,14.5,1
8478,105.3,403.0,83.4,2.42,9.61,0
8479,99.8,2040.0,70.2,3.17,15.84,0
8480,88.5,2320.0,25.0,4.95,18.25,0
8481,72.6,1606.0,83.5,2.5,11.82,0
8482,73.8,1012.0,69.1,1.11,17.37,0
8483,101.1,1576.0,87.6,1.84,12.12,1
8484,85.7,1720.0,52.6,1.33,7.78,0
8485,53.7,1004.0,57.5,2.79,13.13,0
8486,74.5,1888.0,31.8,1.94,10.63,0
8487,41.5,2303.0,66.0,3.7,15.92,0
8488,102.3,555.0,62.4,1.4,11.11,0
8489,60.4,1330.0,47.3,2.29,19.02,0
8490,53.3,1677.0,38.8,2.11,17.53,0
8491,52.0,423.0,78.5,2.64,21.57,0
8492,92.3,484.0,34.6,1.48,18.74,0
8493,44.5,2059.0,74.6,1.43,9.89,0
8494,69.5,1560.0,25.0,3.47,11.63,0
8495,106.9,641.0,88.0,1.0,18.18,1
8496,105.0,1813.0,60.1,3.09,14.3,0
8497,78.7,346.0,69.3,3.16,14.4,0
8498,69.1,864.0,25.0,4.22,15.09,0
8499,55.8,1914.0,49.7,0.8,17.17,0
8500,58.3,2189.0,25.0,2.01,9.4,0
8501,72.6,2844.0,70.5,2.21,16.69,0
8502,86.9,857.0,45.7,3.75,19.34,0
8503,87.1,2394.0,39.9,3.59,13.61,0
8504,50.1,1416.0,58.2,1.78,16.59,0
8505,105.1,1930.0,60.9,2.5,14.59,0
8506,89.0,2845.0,84.3,4.09,19.83,0
8507,88.5,2586.0,55.0,1.37,8.2,0
8508,106.9,2390.0,25.0,4.81,16.8,0
8509,68.2,1802.0,60.1,1.98,17.18,0
8510,83.3,307.0,87.7,2.68,15.12,0
8511,69.4,354.0,48.2,1.66,21.66,0
8512,71.9,1356.0,29.5,4.85,12.55,0
8513,41.3,1036.0,72.8,0.9,19.6,0
8514,88.2,987.0,67.6,1.97,21.11,2
8515,93.2,1032.0,44.8,1.85,12.21,0
8516,54.8,252.0,58.9,3.0,18.53,0
8517,65.8,2688.0,45.8,3.24,17.67,0
8518,99.5,2859.0,25.1,2.46,21.72,2
8519,63.8,1189.0,85.5,3.88,12.89,0
8520,104.8,2068.0,31.6,4.01,13.49,0
8521,57.9,1130.0,44.1,4.36,14.8,0
8522,94.0,877.0,69.2,2.97,14.51,0
8523,83.4,909.0,43.0,1.33,18.14,0
8524,45.2,1223.0,49.6,3.76,10.52,0
8525,88.1,1150.0,72.4,0.68,21.95,2
8526,57.7,2300.0,53.2,1.92,26.08,0
8527,107.8,2920.0,48.2,2.06,13.83,0
8528,97.7,1739.0,25.0,3.07,17.3,0
8529,69.7,822.0,44.4,3.86,16.35,0
8530,88.1,1047.0,28.5,2.43,14.01,0
8531,74.5,464.0,117.0,1.81,10.96,1
8532,68.6,1478.0,46.9,3.84,8.68,0
8533,63.7,1962.0,61.9,3.56,18.72,0
8534,62.3,2469.0,56.8,1.69,9.1,0
8535,54.9,1066.0,76.4,2.9,16.98,0
8536,73.7,1015.0,68.0,1.91,14.74,0
8537,41.3,241.0,69.3,2.04,7.24,0
8538,102.4,2294.0,64.8,1.63,19.52,0
8539,72.9,477.0,66.2,3.37,9.09,0
8540,53.1,1664.0,44.6,1.37,16.3,0
8541,55.1,2674.0,66.5,3.13,18.15,0
8542,52.1,226.0,99.7,4.54,18.21,0
8543,108.6,943.0,54.4,1.89,13.33,0
8544,70.3,148.0,35.3,3.59,19.19,0
8545,77.6,480.0,51.9,4.32,13.01,0
8546,48.6,2581.0,68.5,2.57,8.56,0
8547,40.9,646.0,36.7,4.88,8.56,0
8548,92.2,934.0,54.5,4.94,24.22,2
8549,67.1,1964.0,51.7,0.7,16.74,0
8550,81.5,552.0,58.6,4.89,20.51,0
8551,68.8,599.0,42.1,3.46,9.67,0
8552,79.9,2923.0,49.0,0.98,16.11,0
8553,59.9,1181.0,54.7,0.79,15.67,0
8554,90.0,854.0,45.2,4.12,12.44,0
8555,58.1,763.0,43.1,2.64,15.17,0
8556,102.2,1500.0,40.3,2.43,16.98,0
8557,61.6,1039.0,55.2,1.13,8.42,0
8558,89.2,2043.0,52.9,1.81,16.32,0
8559,106.0,2538.0,59.3,4.14,21.07,2
8560,104.1,2986.0,63.3,4.99,11.31,0
8561,96.7,1091.0,61.3,2.37,16.4,0
8562,78.6,1291.0,65.9,3.53,10.02,0
8563,67.4,2907.0,26.4,4.29,10.88,0
8564,89.0,1643.0,36.9,1.93,5.0,0
8565,75.4,172.0,25.0,2.49,15.53,0
8566,56.2,2962.0,43.1,1.39,10.63,0
8567,54.2,816.0,68.9,4.06,20.26,0
8568,47.5,664.0,63.8,2.82,16.96,0
8569,57.0,1095.0,30.8,1.18,19.28,0
8570,79.9,2419.0,25.0,4.7,18.53,0
8571,42.0,1138.0,35.6,0.93,9.54,0
8572,80.0,1681.0,50.1,2.76,23.44,0
8573,52.7,2478.0,42.9,3.17,15.68,0
8574,108.2,2640.0,73.7,4.48,18.75,0
8575,66.3,1874.0,51.6,0.99,15.4,0
8576,91.0,1921.0,50.6,1.55,8.75,0
8577,44.7,2268.0,90.5,1.09,16.22,1
8578,56.0,1150.0,45.7,2.68,13.11,0
8579,107.3,1079.0,39.6,3.13,15.4,0
8580,55.6,2864.0,33.7,3.22,13.21,0
8581,66.4,1145.0,82.5,3.12,17.93,0
8582,58.9,446.0,57.5,1.22,13.52,0
8583,49.5,399.0,78.7,4.3,12.0,0
8584,57.1,1623.0,25.0,0.88,20.79,0
8585,93.6,2373.0,38.0,2.6,15.97,0
8586,49.0,1978.0,27.6,1.03,17.11,0
8587,97.9,563.0,75.4,3.16,15.7,0
8588,68.8,2678.0,25.0,4.76,14.61,0
8589,90.2,1186.0,83.8,2.88,16.42,0
8590,59.0,1057.0,33.5,3.22,14.41,0
8591,73.7,2559.0,48.5,0.69,19.42,0
8592,98.4,2060.0,58.7,4.67,6.74,0
8593,60.2,2083.0,91.9,3.36,8.99,0
8594,99.7,1470.0,57.9,0.88,13.16,0
8595,105.9,1787.0,81.7,1.7,19.27,0
8596,46.2,1249.0,74.7,4.78,14.72,0
8597,48.4,1721.0,25.0,3.58,16.22,0
8598,88.6,1297.0,75.3,1.13,15.8,0
8599,45.9,1379.0,71.3,1.41,12.22,0
8600,100.7,1044.0,90.0,1.82,8.22,1
8601,105.2,828.0,25.0,3.04,14.11,0
8602,58.3,1799.0,83.0,1.64,12.58,0
8603,49.8,2320.0,77.2,4.64,15.97,0
8604,58.9,1998.0,56.7,4.52,17.02,0
8605,83.1,967.0,45.0,4.53,17.37,0
8606,44.5,197.0,41.4,2.98,10.39,0
8607,99.8,696.0,89.3,2.72,13.5,0
8608,91.3,2209.0,59.8,3.04,14.15,0
8609,73.3,2602.0,64.6,2.59,15.36,0
8610,50.5,2694.0,49.8,2.56,8.89,0
8611,51.0,2526.0,82.2,1.21,17.9,0
8612,59.7,642.0,43.8,2.87,18.27,0
8613,61.4,2441.0,33.3,3.71,17.68,0
8614,73.3,1415.0,31.5,4.89,12.7,0
8615,82.0,1971.0,67.6,2.76,12.19,0
8616,43.0,572.0,36.0,4.72,18.09,0
8617,75.9,1387.0,53.5,3.41,16.0,0
8618,88.8,715.0,71.3,1.11,16.89,0
8619,59.9,2158.0,75.4,4.2,9.01,0
8620,109.6,2544.0,25.0,2.42,16.03,0
8621,70.3,935.0,47.1,4.52,14.03,0
8622,87.6,1983.0,59.5,3.52,16.16,0
8623,43.9,2934.0,43.7,1.32,18.46,0
8624,75.5,2114.0,44.1,4.75,22.07,0
8625,58.7,2103.0,46.8,1.81,14.21,0
8626,58.9,1267.0,58.3,4.76,13.27,0
8627,74.4,2246.0,48.3,0.78,13.57,0
8628,108.3,1117.0,42.6,1.18,10.75,0
8629,93.3,2369.0,46.0,4.45,16.44,0
8630,73.8,976.0,68.6,4.62,11.87,0
8631,88.9,435.0,86.7,0.9,23.2,1
8632,81.0,2114.0,86.8,1.21,16.47,1
8633,100.5,1968.0,46.0,4.07,17.82,0
8634,93.9,1775.0,52.7,1.22,21.08,2
8635,66.2,1777.0,72.4,0.57,17.13,0
8636,108.7,2856.0,63.3,4.4,18.76,0
8637,41.6,1868.0,44.4,3.59,16.76,0
8638,93.7,2500.0,59.9,1.52,12.55,0
8639,52.9,623.0,48.7,1.03,11.73,0
8640,67.6,1272.0,46.3,3.46,5.0,0
8641,78.6,686.0,25.9,0.93,20.78,0
8642,83.2,1649.0,35.5,4.45,18.71,0
8643,77.8,2052.0,77.2,3.09,13.16,0
8644,92.7,1306.0,35.3,1.25,15.72,0
8645,73.6,862.0,41.3,0.53,9.84,0
8646,81.3,2616.0,63.7,2.49,9.1,0
8647,98.3,1161.0,25.0,3.64,11.78,0
8648,50.8,2293.0,53.4,4.39,20.53,0
8649,42.2,1730.0,68.1,2.04,9.28,0
8650,95.1,1548.0,41.4,2.71,6.26,0
8651,78.3,601.0,58.8,2.57,19.93,0
8652,53.8,2496.0,41.9,0.64,13.95,0
8653,75.3,2366.0,41.8,3.66,16.42,0
8654,85.5,2841.0,42.3,2.41,14.4,0
8655,99.0,2011.0,56.1,3.39,17.82,0
8656,86.7,204.0,25.0,2.47,12.28,0
8657,90.6,1350.0,30.4,1.07,12.05,0
8658,64.4,197.0,78.5,1.31,18.8,0
8659,90.8,217.0,52.0,1.83,11.25,0
8660,77.1,2664.0,82.8,1.28,17.06,0
8661,68.5,346.0,59.0,2.92,19.44,0
8662,102.1,1976.0,33.7,3.55,18.79,0
8663,72.4,2160.0,25.0,1.57,12.24,0
8664,99.9,605.0,56.2,4.36,18.09,0
8665,102.9,114.0,25.0,1.87,14.34,0
8666,93.8,2004.0,59.3,3.07,14.98,0
8667,105.4,406.0,32.4,3.49,17.64,0
8668,68.2,947.0,48.7,4.58,16.06,0
8669,62.2,1416.0,64.0,3.45,9.61,0
8670,59.1,1284.0,56.2,1.15,14.56,0
8671,48.8,406.0,84.3,1.72,15.06,0
8672,88.9,2662.0,53.1,4.44,9.68,0
8673,74.4,2557.0,36.0,3.83,10.25,0
8674,81.4,2015.0,47.9,2.1,12.4,0
8675,62.7,313.0,71.9,2.11,14.94,0
8676,47.6,299.0,26.2,4.58,8.03,0
8677,73.4,576.0,30.4,4.79,12.85,0
8678,92.5,1085.0,45.1,4.18,14.24,0
8679,91.3,2109.0,25.0,2.72,20.45,2
8680,54.5,256.0,75.9,0.6,11.69,0
8681,45.8,2823.0,58.3,4.72,14.9,0
8682,104.8,518.0,81.7,3.98,17.79,0
8683,53.0,942.0,61.5,1.63,19.55,0
8684,80.9,1260.0,25.0,3.16,18.5,0
8685,77.4,2529.0,55.6,0.88,11.85,0
8686,78.0,1640.0,65.6,3.26,14.58,0
8687,56.0,2092.0,83.6,2.06,15.74,0
8688,109.1,235.0,59.6,3.82,10.43,0
8689,98.0,668.0,46.8,1.98,19.08,0
8690,73.1,756.0,29.5,0.8,13.22,0
8691,97.0,1152.0,40.9,4.89,10.03,0
8692,54.0,1466.0,67.0,1.54,20.12,0
8693,76.0,2160.0,70.1,3.8,13.93,0
8694,70.0,2664.0,71.8,1.52,14.94,0
8695,109.2,2910.0,72.3,3.77,15.08,0
8696,107.4,133.0,39.2,3.84,16.16,0
8697,90.5,848.0,25.0,2.08,11.32,0
8698,44.6,1831.0,36.8,1.42,11.65,0
8699,40.3,874.0,70.9,4.39,14.83,0
8700,60.2,409.0,84.3,3.91,14.24,0
8701,64.7,2933.0,84.2,3.36,11.98,0
8702,102.2,2490.0,69.4,0.92,15.2,0
8703,106.0,2285.0,32.7,4.71,9.99,0
8704,107.9,2881.0,65.2,4.64,16.96,0
8705,79.9,2679.0,65.2,4.94,11.08,0
8706,109.9,2776.0,39.0,3.52,19.08,0
8707,95.0,2157.0,96.5,4.96,12.06,0
8708,47.0,319.0,45.1,4.27,16.56,0
8709,93.7,2964.0,44.1,4.87,16.83,0
8710,107.7,2072.0,45.1,3.66,19.72,0
8711,71.4,1282.0,89.0,0.94,16.11,1
8712,64.8,457.0,77.5,0.59,15.67,0
8713,70.0,755.0,30.0,1.51,13.28,0
8714,90.9,2660.0,45.4,4.43,14.46,0
8715,98.4,2462.0,42.8,1.74,13.94,0
8716,88.5,1191.0,43.6,1.9,8.89,0
8717,63.4,1242.0,44.9,2.25,13.51,0
8718,55.6,448.0,59.0,4.61,12.27,0
8719,80.7,2493.0,60.7,0.67,19.37,0
8720,66.9,2961.0,54.5,0.76,14.52,0
8721,80.1,1598.0,97.9,4.03,8.62,0
8722,70.0,906.0,86.0,1.33,25.15,1
8723,58.7,2787.0,26.0,4.27,11.33,0
8724,99.7,1731.0,59.2,4.63,19.0,0
8725,45.0,2180.0,53.9,1.8,9.58,0
8726,41.5,654.0,47.6,3.7,10.15,0
8727,47.4,2860.0,71.0,4.05,16.04,0
8728,70.7,1627.0,31.8,2.19,15.65,0
8729,50.0,2166.0,53.0,2.38,20.43,0
8730,58.8,831.0,66.4,3.92,23.64,0
8731,70.1,1594.0,25.0,2.13,16.14,0
8732,58.9,1861.0,25.0,4.74,10.67,0
8733,83.8,893.0,74.1,4.95,15.33,0
8734,92.5,2422.0,67.8,3.67,11.44,0
8735,98.5,856.0,27.2,3.97,12.13,0
8736,82.3,2315.0,25.0,4.92,16.72,0
8737,66.3,1242.0,72.9,1.57,18.63,0
8738,62.6,2445.0,41.0,3.43,10.88,0
8739,57.6,1330.0,71.1,3.81,16.8,0
8740,91.7,857.0,31.6,1.96,17.77,0
8741,83.9,2485.0,45.1,3.04,24.69,0
8742,63.5,2467.0,42.3,2.5,16.67,0
8743,85.0,1833.0,39.3,3.49,19.42,0
8744,83.2,2546.0,52.9,3.89,13.83,0
8745,98.1,813.0,42.2,0.61,12.08,0
8746,101.7,2234.0,52.0,2.44,16.63,0
8747,47.4,746.0,25.0,3.51,17.45,0
8748,69.4,200.0,37.3,3.92,13.78,0
8749,93.2,1863.0,82.0,3.05,10.17,0
8750,96.0,1651.0,40.3,3.04,14.65,0
8751,57.9,2457.0,44.3,2.59,7.91,0
8752,92.6,581.0,33.0,3.97,19.92,0
8753,80.8,560.0,38.5,4.98,17.54,0
8754,79.8,1349.0,56.5,4.28,12.98,0
8755,67.3,1380.0,25.6,1.82,7.85,0
8756,54.3,2904.0,59.1,3.82,16.99,0
8757,99.5,1305.0,60.3,3.38,16.6,0
8758,88.1,2257.0,54.4,1.11,14.37,0
8759,77.2,1567.0,45.6,0.52,16.99,0
8760,59.7,2062.0,88.7,2.71,21.24,0
8761,55.9,1615.0,52.9,0.72,12.47,0
8762,47.4,1901.0,25.0,4.3,8.2,0
8763,109.5,1738.0,85.4,2.43,21.32,2
8764,64.9,2924.0,57.3,1.18,15.32,0
8765,82.6,2707.0,68.1,1.23,15.92,0
8766,46.5,583.0,40.5,1.93,16.86,0
8767,66.7,2290.0,36.2,1.86,15.36,0
8768,82.0,1341.0,60.4,1.82,18.32,0
8769,77.5,2558.0,54.4,2.14,11.21,0
8770,103.0,1610.0,88.2,4.06,16.25,0
8771,43.2,1600.0,63.9,0.77,15.09,0
8772,100.4,2013.0,25.4,2.84,9.47,0
8773,71.3,1157.0,74.1,0.91,11.21,0
8774,72.8,1758.0,70.8,2.16,15.3,0
8775,103.3,1764.0,63.0,4.14,18.4,0
8776,84.7,1265.0,65.9,1.48,14.9,0
8777,72.9,2419.0,42.5,3.52,13.77,0
8778,90.1,1247.0,53.3,1.2,15.54,0
8779,86.3,1960.0,25.0,4.44,19.15,0
8780,58.0,2890.0,67.5,0.74,14.39,0
8781,62.2,1268.0,46.5,0.78,17.22,0
8782,96.0,723.0,55.8,0.51,11.58,0
8783,109.1,2696.0,47.9,3.95,13.06,0
8784,69.4,2126.0,59.1,0.59,9.62,0
8785,76.1,1841.0,42.9,3.52,10.52,0
8786,43.3,2586.0,72.1,0.66,15.14,0
8787,49.8,2806.0,33.1,4.93,17.56,0
8788,41.9,185.0,29.5,4.43,19.5,0
8789,53.2,300.0,25.0,1.57,12.82,0
8790,108.2,2836.0,67.5,4.73,10.13,0
8791,78.5,487.0,36.0,3.73,13.06,0
8792,41.1,2951.0,67.9,4.02,10.96,0
8793,41.0,2052.0,25.0,4.61,15.74,0
8794,101.8,1549.0,57.7,1.02,18.35,0
8795,60.0,577.0,71.7,2.29,22.5,0
8796,94.1,1236.0,81.0,2.8,20.47,2
8797,64.6,902.0,63.6,3.03,11.04,0
8798,94.0,2432.0,76.7,0.81,16.32,0
8799,62.0,347.0,48.1,3.96,17.49,0
8800,89.8,2438.0,37.4,1.34,11.13,0
8801,41.4,301.0,76.7,3.76,18.17,0
8802,86.2,617.0,77.5,2.02,11.1,0
8803,59.7,629.0,75.4,3.99,15.23,0
8804,63.2,2137.0,45.2,3.71,11.96,0
8805,83.5,107.0,25.3,3.86,18.42,0
8806,99.0,2761.0,58.1,3.36,14.41,0
8807,108.3,902.0,58.7,4.2,9.89,0
8808,77.0,1533.0,62.8,1.24,15.83,0
8809,85.3,2657.0,62.7,4.73,19.81,0
8810,45.7,1932.0,39.2,2.08,19.02,0
8811,48.2,679.0,66.4,2.63,13.4,0
8812,88.8,1952.0,34.9,3.47,17.5,0
8813,99.6,709.0,54.6,3.52,13.37,0
8814,69.3,701.0,38.0,4.59,10.23,0
8815,93.4,2374.0,49.8,2.42,9.77,0
8816,88.6,2061.0,25.4,2.02,17.93,0
8817,48.5,1515.0,68.8,2.51,14.39,0
8818,83.2,109.0,84.5,4.61,12.02,0
8819,52.2,2033.0,68.7,3.24,7.65,0
8820,64.1,2886.0,43.0,2.23,15.01,0
8821,81.5,1531.0,53.4,4.13,11.19,0
8822,99.4,2528.0,68.7,3.08,8.94,0
8823,57.9,2943.0,66.1,2.81,14.76,0
8824,88.0,438.0,57.9,3.98,12.55,0
8825,64.7,380.0,59.3,2.95,11.91,0
8826,59.8,1111.0,85.7,0.85,11.19,1
8827,71.1,2098.0,74.1,1.13,13.23,0
8828,96.6,369.0,48.2,4.44,11.74,0
8829,62.7,1656.0,51.2,4.62,17.18,0
8830,67.0,2246.0,29.5,2.26,18.34,0
8831,66.8,1867.0,67.0,3.95,14.94,0
8832,89.4,1156.0,67.0,1.13,10.58,0
8833,69.0,1474.0,71.6,1.57,11.3,0
8834,56.0,1339.0,65.2,1.55,14.84,0
8835,77.9,2710.0,70.9,4.23,6.47,0
8836,95.9,627.0,44.2,0.75,11.63,0
8837,91.9,2285.0,45.6,1.75,10.22,0
8838,60.5,787.0,68.0,4.0,19.19,0
8839,58.8,1478.0,46.4,2.47,12.42,0
8840,52.9,970.0,37.9,0.95,20.47,0
8841,102.8,1435.0,35.9,3.28,18.23,0
8842,47.8,292.0,91.4,1.54,13.39,1
8843,66.2,1301.0,43.6,1.7,16.37,0
8844,73.2,1923.0,70.0,4.08,17.61,0
8845,49.5,1959.0,62.2,4.27,18.15,0
8846,101.4,2755.0,68.2,3.37,13.03,0
8847,57.1,1665.0,75.8,2.97,20.34,0
8848,67.4,1715.0,46.0,3.56,16.19,0
