ID_Monitoreo,Ocupacion_Buffer_Pct,Tiempo_Paro_Acumulado_Min,Eficiencia_OEE_Pct,Velocidad_Ensamblaje_Ppm,Alertas_SCADA_Turno,Anomalia_Cuello_Botella
8963,48.3,17.9,74.9,33.8,4,0
8964,49.8,5.6,88.7,31.1,2,0
8965,34.6,23.8,58.1,37.8,1,0
8966,25.3,7.9,61.6,33.9,2,0
8967,68.1,0.4,79.0,34.3,4,0
8968,39.1,1.2,55.3,46.1,0,0
8969,24.9,11.0,63.2,42.6,0,0
8970,34.8,5.8,54.0,28.2,4,0
8971,95.8,57.3,90.9,50.8,1,0
8972,61.4,6.5,61.0,38.3,1,0
8973,11.6,62.4,93.0,48.0,2,0
8974,66.0,0.8,74.2,42.9,0,0
8975,82.6,3.1,69.2,39.3,1,0
8976,75.9,4.2,58.8,37.2,1,0
8977,61.5,5.8,66.9,59.6,0,0
8978,33.5,6.4,55.9,38.4,1,0
8979,84.0,41.6,52.3,40.7,1,0
8980,28.1,14.1,91.4,44.0,2,0
8981,46.0,3.2,77.9,43.5,4,0
8982,64.0,9.4,63.5,41.9,2,0
8983,62.1,6.1,53.4,32.5,4,0
8984,36.6,8.4,93.0,32.3,3,0
8985,22.5,16.4,55.1,45.6,2,0
8986,93.6,23.5,83.8,44.8,2,0
8987,24.3,24.3,75.5,38.1,2,0
8988,94.1,28.2,66.5,38.3,1,0
8989,44.1,14.6,73.1,38.2,3,0
8990,72.3,17.9,82.2,25.3,1,0
8991,91.3,29.7,65.8,50.1,5,0
8992,73.2,56.4,89.2,44.4,3,0
8993,84.9,31.1,57.7,27.8,0,0
8994,54.8,22.0,59.0,46.6,4,0
8995,72.8,22.5,76.4,42.8,0,0
8996,90.6,4.4,50.2,42.3,2,0
8997,34.5,1.0,85.1,46.6,0,0
8998,95.0,2.5,64.0,43.0,4,0
8999,17.9,0.5,68.2,38.4,0,0
9000,94.9,10.9,91.4,49.2,1,0
9001,43.6,25.3,94.7,48.7,4,0
9002,48.9,11.0,89.1,42.1,1,0
9003,58.1,45.6,77.7,36.2,1,0
9004,20.2,0.5,97.1,39.1,2,0
9005,32.0,83.6,64.9,50.0,2,0
9006,38.2,2.2,53.6,46.5,2,0
9007,66.8,20.7,51.1,40.2,3,0
9008,45.4,4.5,86.5,34.6,0,0
9009,78.2,4.8,54.5,36.0,1,0
9010,77.1,45.0,94.8,46.3,2,0
9011,13.0,5.4,84.8,32.6,2,0
9012,21.1,13.2,83.1,39.8,0,0
9013,82.9,1.1,69.6,24.9,3,0
9014,26.5,6.6,91.2,28.8,1,0
9015,12.6,3.8,64.8,46.1,5,0
9016,37.8,4.8,77.8,59.8,1,0
9017,90.8,14.9,93.3,38.5,0,0
9018,28.1,3.3,55.2,34.6,2,0
9019,76.4,10.6,66.7,35.6,1,0
9020,72.3,4.5,92.0,35.5,1,0
9021,78.7,8.8,84.0,38.4,3,0
9022,65.1,2.1,88.2,43.0,5,0
9023,18.4,12.1,51.3,41.1,4,0
9024,78.3,11.7,86.5,30.9,2,0
9025,92.6,17.1,65.1,41.2,2,0
9026,95.7,8.1,82.4,47.5,4,0
9027,83.7,3.4,72.4,34.0,2,0
9028,25.2,13.2,86.0,45.8,2,0
9029,63.3,8.5,66.6,31.0,6,0
9030,44.5,23.6,85.2,36.9,6,0
9031,17.8,5.0,61.7,24.7,6,0
9032,54.6,27.6,55.4,52.0,2,0
9033,66.4,13.2,55.1,28.0,1,0
9034,35.4,9.4,62.7,36.3,2,0
9035,80.8,51.6,56.0,45.4,2,0
9036,11.2,17.8,85.7,25.7,1,0
9037,35.2,1.9,56.5,50.2,2,0
9038,83.7,17.3,60.4,47.0,4,0
9039,88.1,12.8,61.3,43.4,0,0
9040,22.2,46.2,86.0,36.7,3,0
9041,13.9,12.2,71.5,36.2,2,0
9042,82.4,2.7,59.0,44.9,1,0
9043,22.0,67.3,81.2,50.8,2,0
9044,56.2,22.2,92.7,31.3,1,0
9045,66.4,0.3,95.7,43.2,1,0
9046,89.1,10.4,90.2,48.0,2,1
9047,83.4,3.7,90.5,37.4,0,0
9048,63.5,79.8,54.4,37.3,1,0
9049,83.2,0.8,57.5,48.5,0,0
9050,49.3,22.9,90.7,34.7,1,0
9051,36.4,16.0,50.5,54.1,1,0
9052,52.2,21.9,59.7,25.4,0,0
9053,69.1,21.3,75.7,33.6,0,0
9054,89.5,3.9,95.9,47.8,1,0
9055,52.3,20.0,71.0,53.0,2,0
9056,86.4,37.0,95.1,40.2,1,0
9057,60.3,6.0,59.5,40.9,3,1
9058,62.9,25.1,85.8,42.0,1,0
9059,36.3,9.5,85.9,37.3,0,0
9060,90.0,14.3,54.6,38.6,0,0
9061,35.2,22.5,88.4,37.7,0,0
9062,91.2,3.2,79.2,37.4,1,0
9063,22.8,6.1,71.1,48.5,2,0
9064,93.6,22.1,70.4,48.1,1,0
9065,36.5,9.0,74.9,27.2,1,0
9066,98.4,3.9,75.5,36.8,3,0
9067,53.8,0.6,54.4,49.5,2,0
9068,47.3,7.0,73.9,33.8,3,0
9069,89.9,11.3,92.4,34.4,2,0
9070,62.1,10.2,65.4,38.6,3,0
9071,71.7,9.1,63.9,39.5,0,0
9072,77.2,25.9,76.3,50.3,1,0
9073,66.4,3.0,90.8,46.6,4,0
9074,25.1,20.6,79.2,29.7,1,0
9075,40.5,6.1,93.7,30.4,1,0
9076,41.2,8.6,92.9,35.3,2,0
9077,27.1,5.3,66.3,37.5,4,0
9078,11.2,27.4,74.1,37.2,4,0
9079,62.6,25.4,93.4,36.0,1,0
9080,31.2,2.6,82.9,35.9,2,0
9081,29.8,10.7,88.7,36.9,4,0
9082,42.0,13.9,59.9,34.1,3,0
9083,10.4,0.4,83.6,43.0,1,0
9084,54.0,12.7,90.3,45.1,1,0
9085,15.5,3.3,56.1,45.3,1,0
9086,93.8,2.4,59.9,29.7,3,1
9087,97.6,16.6,86.9,42.4,1,0
9088,96.1,1.2,59.3,43.6,1,0
9089,47.4,1.1,65.6,45.8,0,0
9090,31.4,7.2,78.2,47.6,4,0
9091,46.8,14.4,63.5,45.5,2,0
9092,87.6,11.8,58.9,36.9,5,0
9093,54.6,12.3,71.8,26.0,1,0
9094,97.4,15.9,57.5,45.3,5,1
9095,18.3,24.7,78.8,37.0,0,0
9096,45.8,28.1,54.3,45.9,1,0
9097,10.5,0.2,70.3,35.6,5,0
9098,76.2,7.7,78.7,37.4,2,0
9099,70.6,14.0,69.9,56.9,5,0
9100,32.4,34.8,51.1,31.4,1,0
9101,72.1,21.0,80.5,47.3,5,0
9102,43.2,12.0,60.0,37.8,1,0
9103,100.0,39.1,76.6,31.2,0,0
9104,67.9,14.3,74.7,33.5,3,0
9105,18.7,3.5,64.7,37.7,1,0
9106,96.1,9.3,64.5,52.2,0,0
9107,73.6,66.3,58.7,51.0,3,1
9108,83.4,8.5,69.4,43.9,1,0
9109,99.1,8.7,85.0,38.4,4,0
9110,47.3,3.2,89.7,35.9,1,0
9111,22.6,31.6,92.0,39.8,3,0
9112,15.7,12.7,71.4,53.2,3,0
9113,86.0,7.2,61.6,35.4,2,0
9114,47.1,0.4,56.0,36.7,2,0
9115,46.5,13.3,66.9,45.2,1,0
9116,62.6,7.1,66.1,50.4,0,0
9117,82.7,6.6,91.5,19.5,4,0
9118,12.9,28.1,86.0,32.4,3,0
9119,81.9,3.2,83.0,51.7,5,1
9120,99.7,21.0,95.3,38.6,2,0
9121,14.6,0.1,55.9,49.3,2,0
9122,43.1,21.6,69.2,24.0,2,0
9123,67.9,17.3,79.9,42.0,3,0
9124,57.0,21.7,65.0,37.4,2,0
9125,41.9,17.8,80.6,38.4,3,0
9126,86.1,46.7,92.8,45.0,0,0
9127,27.7,5.4,73.5,39.0,2,0
9128,28.6,1.8,82.6,43.6,2,0
9129,51.2,4.5,85.4,49.5,2,0
9130,62.3,47.0,55.1,41.5,1,0
9131,86.7,9.9,62.4,44.2,2,0
9132,60.2,43.4,50.8,26.1,4,0
9133,81.4,7.6,84.8,44.1,2,0
9134,26.6,5.0,63.2,44.5,2,0
9135,16.2,7.6,67.0,27.7,1,0
9136,74.0,10.1,69.0,39.8,3,0
9137,94.6,1.2,86.7,47.7,1,0
9138,18.3,5.1,75.9,30.9,5,0
9139,25.1,7.3,53.9,43.9,4,0
9140,46.6,10.5,59.6,51.5,0,0
9141,61.7,35.3,95.6,38.7,3,0
9142,16.0,24.7,75.8,38.9,0,0
9143,59.1,18.1,74.3,38.9,0,0
9144,32.2,62.5,62.2,37.5,2,0
9145,53.8,28.4,60.5,45.5,1,0
9146,90.3,1.3,58.3,31.3,2,0
9147,91.9,22.8,77.1,32.9,1,0
9148,31.6,8.1,52.7,55.2,3,0
9149,35.7,5.6,64.0,46.7,4,0
9150,75.6,59.0,63.3,27.4,3,0
9151,78.9,45.4,68.4,33.6,3,0
9152,97.7,6.9,80.5,39.1,1,0
9153,95.3,12.3,73.4,31.7,3,0
9154,25.3,7.3,69.1,48.0,3,0
9155,87.8,16.5,75.9,44.1,2,0
9156,64.7,14.0,70.5,21.7,2,0
9157,83.4,34.1,72.8,43.1,1,0
9158,96.6,8.4,60.7,37.3,3,0
9159,35.8,15.2,65.4,48.4,4,0
9160,89.6,30.3,76.6,36.9,4,0
9161,96.8,2.0,87.5,45.2,4,0
9162,25.9,42.4,96.2,33.0,1,0
9163,50.2,9.7,54.7,33.9,2,0
9164,43.9,5.5,76.2,42.7,4,0
9165,21.9,4.7,93.6,45.3,3,0
9166,91.3,3.9,80.9,34.0,3,0
9167,85.8,1.7,80.8,29.2,3,0
9168,26.5,1.4,52.2,30.1,2,0
9169,33.2,18.3,92.3,42.5,0,0
9170,54.9,12.7,62.6,39.2,0,0
9171,47.1,9.8,78.3,47.4,2,0
9172,23.5,43.1,57.5,38.7,1,0
9173,57.7,12.2,54.0,38.8,1,0
9174,31.2,10.2,79.9,38.5,2,0
9175,10.7,12.5,82.5,52.8,2,0
9176,57.8,1.3,60.8,56.1,1,0
9177,68.6,12.3,73.3,51.5,4,0
9178,93.2,2.6,74.3,21.8,2,0
9179,53.8,3.1,66.3,37.2,3,0
9180,88.6,0.1,74.4,46.6,2,0
9181,42.4,2.1,65.8,39.5,2,0
9182,29.2,23.2,52.7,35.7,3,0
9183,13.4,15.8,91.0,25.1,4,0
9184,33.9,29.1,77.5,42.0,1,0
9185,47.5,9.0,55.3,32.5,1,0
9186,37.4,2.2,90.8,39.9,0,0
9187,67.6,6.4,75.0,33.9,3,0
9188,31.5,15.2,64.0,50.8,5,0
9189,54.9,24.8,63.9,57.7,1,0
9190,90.8,31.4,56.6,22.2,0,0
9191,76.2,5.2,55.4,36.1,2,0
9192,72.0,7.2,93.8,55.6,4,0
9193,37.8,56.4,91.7,43.0,2,0
9194,81.2,27.7,90.5,45.1,0,0
9195,36.2,1.8,54.1,36.7,1,0
9196,32.6,32.5,50.0,24.1,2,0
9197,27.5,14.0,62.7,42.0,1,0
9198,62.3,11.9,69.8,30.4,1,0
9199,38.1,21.9,93.9,56.8,3,0
9200,16.4,7.0,72.2,32.5,2,0
9201,84.0,8.1,76.8,33.4,3,0
9202,26.5,14.8,60.7,33.2,0,0
9203,59.9,10.5,70.8,22.4,3,0
9204,53.3,5.9,82.9,34.8,4,0
9205,16.8,8.5,81.1,45.0,3,0
9206,24.3,8.4,97.3,29.2,3,0
9207,15.2,3.6,80.2,27.6,1,0
9208,47.1,14.9,52.5,43.4,3,0
9209,25.3,23.8,69.6,32.3,5,0
9210,28.0,11.3,85.5,55.2,1,0
9211,26.1,47.1,83.9,32.0,5,0
9212,27.9,27.1,86.4,46.0,1,0
9213,85.3,0.2,58.5,45.4,3,0
9214,92.9,16.9,92.8,34.7,1,0
9215,41.1,17.0,66.5,41.6,0,0
9216,90.6,13.2,79.5,29.5,0,1
9217,36.3,1.6,65.7,46.2,2,0
9218,61.4,8.3,83.5,45.4,5,0
9219,64.5,20.7,64.3,34.1,0,0
9220,36.5,2.2,80.8,20.1,2,0
9221,54.8,10.2,54.1,32.5,4,0
9222,80.0,29.7,75.1,30.8,1,0
9223,22.4,19.1,81.6,32.3,1,0
9224,66.3,3.8,85.0,36.9,0,0
9225,27.2,13.8,63.3,37.5,1,0
9226,44.2,55.1,87.2,41.2,1,0
9227,51.5,35.2,82.6,36.7,7,0
9228,43.2,11.3,63.2,38.7,3,0
9229,14.0,55.4,55.4,43.0,5,0
9230,38.8,0.7,71.7,43.9,3,0
9231,67.0,3.4,74.1,43.6,3,0
9232,70.8,6.1,96.0,43.5,3,0
9233,59.9,11.3,85.0,36.0,1,0
9234,56.9,1.9,65.9,31.2,2,0
9235,81.3,29.9,76.5,43.1,5,0
9236,24.7,17.4,50.1,35.5,4,0
9237,79.7,22.8,51.2,31.1,2,0
9238,36.5,3.0,50.1,31.5,2,0
9239,26.0,4.6,70.6,38.7,2,0
9240,81.2,6.2,87.8,43.8,2,0
9241,97.2,4.1,56.6,39.5,2,0
9242,28.0,45.9,80.5,38.5,4,0
9243,79.9,2.1,50.5,41.7,5,0
9244,44.2,0.2,79.4,33.6,3,0
9245,64.2,8.1,91.3,29.2,1,0
9246,87.5,11.2,51.2,33.2,3,1
9247,93.5,1.8,67.2,26.4,2,0
9248,99.9,120.0,52.6,48.7,3,1
9249,77.8,11.6,95.9,51.5,3,0
9250,56.8,17.0,90.3,46.0,3,0
9251,37.8,25.5,83.6,36.7,1,0
9252,72.8,4.4,62.1,48.1,2,0
9253,45.4,6.7,86.0,44.2,2,0
9254,39.2,6.0,97.4,43.4,4,0
9255,91.1,4.9,75.7,51.7,1,0
9256,69.5,45.2,87.1,29.1,4,0
9257,96.3,7.9,62.1,36.8,4,0
9258,49.7,1.4,72.8,44.4,2,0
9259,69.9,7.3,61.5,49.3,5,0
9260,14.9,2.7,65.0,33.6,2,0
9261,44.9,7.9,66.8,41.8,6,0
9262,29.6,57.2,76.3,39.4,5,0
9263,81.8,5.5,58.3,33.5,0,0
9264,48.2,47.0,57.4,35.9,3,0
9265,86.9,1.5,94.5,42.5,0,0
9266,30.7,4.8,91.6,30.0,3,0
9267,20.3,19.1,93.0,40.7,0,0
9268,57.3,12.7,90.8,32.3,1,0
9269,59.3,11.2,67.4,42.6,4,0
9270,38.6,5.3,97.1,41.5,3,0
9271,26.5,5.8,51.4,46.8,3,0
9272,67.2,0.8,67.8,37.7,1,0
9273,89.9,15.4,81.2,45.7,1,0
9274,84.8,1.6,51.5,35.4,2,0
9275,68.6,0.3,74.6,28.0,1,0
9276,93.3,3.5,75.9,59.3,1,0
9277,93.9,2.5,72.1,31.0,3,0
9278,14.5,5.1,78.4,31.2,2,0
9279,22.3,11.8,56.5,38.1,2,0
9280,57.5,3.4,83.6,38.7,0,0
9281,65.7,17.7,82.0,34.3,2,0
9282,91.4,10.8,55.3,43.4,1,0
9283,22.3,22.3,84.4,34.0,7,0
9284,70.3,1.8,76.2,45.8,2,0
9285,23.1,0.4,90.0,37.0,3,0
9286,30.3,0.7,51.4,43.3,4,0
9287,22.4,0.4,83.2,34.8,2,0
9288,75.1,1.4,93.1,44.3,0,0
9289,43.6,6.3,85.7,26.8,1,0
9290,60.9,26.8,77.0,17.7,3,0
9291,32.4,28.0,94.2,48.3,1,0
9292,97.0,11.7,88.0,36.3,3,0
9293,12.3,31.8,73.3,39.0,0,0
9294,25.7,5.4,56.9,51.5,0,0
9295,31.4,1.0,78.4,25.2,2,0
9296,43.1,15.6,96.3,41.5,0,0
9297,88.4,10.9,70.5,40.0,1,0
9298,99.4,3.5,63.8,32.9,1,0
9299,62.6,10.1,56.0,39.6,0,0
9300,85.5,5.5,57.7,42.4,3,1
9301,52.6,0.4,71.4,45.5,2,0
9302,40.4,11.8,56.0,39.6,2,0
9303,39.4,17.6,92.1,47.2,2,0
9304,88.1,1.9,96.8,37.5,0,0
9305,58.1,8.5,62.6,32.4,1,0
9306,46.3,6.8,72.1,45.2,3,0
9307,79.2,10.3,82.7,36.3,1,0
9308,26.6,5.0,66.0,33.2,3,0
9309,28.2,34.7,59.1,34.2,5,0
9310,66.9,6.0,83.7,33.1,4,0
9311,33.5,15.4,91.0,24.0,3,0
9312,33.3,16.3,73.1,15.6,2,0
9313,35.1,29.9,96.1,32.5,3,0
9314,13.7,36.9,81.0,34.4,5,0
9315,82.7,9.9,62.7,46.3,3,0
9316,48.0,3.5,85.2,45.3,0,0
9317,27.1,8.4,97.2,43.8,1,0
9318,13.4,11.6,69.5,36.8,1,0
9319,11.4,30.2,96.8,38.4,4,0
9320,63.7,19.3,71.9,46.8,0,0
9321,87.6,42.8,66.7,35.7,4,0
9322,18.7,61.2,93.4,36.3,1,0
9323,94.8,0.4,91.9,42.5,2,0
9324,47.2,6.2,83.0,50.0,1,0
9325,28.5,42.4,95.5,28.1,4,0
9326,88.6,12.4,95.7,48.0,0,0
9327,21.4,7.5,75.7,26.4,1,0
9328,30.6,3.2,50.7,38.1,3,0
9329,70.9,12.1,73.4,39.6,1,0
9330,42.7,5.6,97.0,45.2,2,0
9331,37.5,32.8,52.4,44.6,3,0
9332,80.1,48.5,74.5,36.3,1,0
9333,73.6,7.9,55.0,30.4,2,0
9334,45.2,21.7,62.8,48.4,2,0
9335,85.8,40.1,93.2,46.7,2,0
9336,79.0,10.2,66.5,31.7,2,0
9337,92.7,28.7,85.8,41.1,1,0
9338,71.7,24.0,71.3,42.0,2,0
9339,39.7,1.2,57.0,39.9,0,0
9340,43.2,4.8,68.7,36.7,0,0
9341,12.9,10.3,89.4,30.1,1,0
9342,47.1,40.2,82.9,37.6,1,0
9343,50.7,2.7,67.1,27.2,2,0
9344,86.3,1.5,83.7,43.7,2,0
9345,90.9,21.2,61.3,52.1,3,0
9346,35.7,3.7,91.9,31.2,5,0
9347,66.9,16.5,80.6,46.0,5,0
9348,57.4,12.9,60.1,32.0,1,0
9349,48.8,4.2,52.6,35.5,2,0
9350,75.0,23.1,64.2,46.1,2,0
9351,71.2,19.7,50.4,37.7,1,0
9352,80.0,3.7,55.5,38.1,2,0
9353,87.3,28.0,57.6,43.3,2,0
9354,51.3,15.7,65.4,41.8,2,0
9355,18.5,7.3,57.9,52.2,1,0
9356,78.0,16.3,87.9,47.0,1,0
9357,86.1,111.7,57.5,38.1,2,1
9358,60.7,14.8,89.6,30.6,1,0
9359,61.8,10.6,76.8,42.2,2,0
9360,73.1,60.7,67.1,47.6,2,0
9361,65.4,0.3,54.8,35.1,1,0
9362,63.1,14.6,85.3,29.2,0,0
9363,89.6,15.2,71.9,31.2,3,0
9364,43.1,7.5,85.7,52.1,2,0
9365,96.8,23.8,69.5,42.1,3,0
9366,26.2,13.6,82.4,40.2,1,0
9367,76.6,36.7,94.4,43.0,2,0
9368,45.7,2.2,53.2,34.4,2,0
9369,31.9,1.7,93.7,23.1,3,0
9370,87.3,3.0,86.5,37.1,3,0
9371,84.0,6.7,74.9,44.5,5,0
9372,79.1,18.8,60.7,33.2,1,0
9373,63.1,16.2,93.8,46.0,2,0
9374,28.7,9.8,56.7,44.3,2,0
9375,91.1,20.3,53.2,35.3,2,0
9376,24.1,2.6,72.2,28.9,1,0
9377,37.2,12.3,68.0,21.6,3,0
9378,11.5,12.1,57.5,27.7,4,0
9379,10.7,1.0,62.7,39.2,1,0
9380,33.6,16.7,77.8,42.3,3,0
9381,96.3,7.8,59.6,21.9,1,0
9382,99.9,8.8,51.4,50.4,3,0
9383,54.4,6.0,50.2,33.3,3,0
9384,13.3,17.8,71.8,41.2,3,0
9385,28.2,7.6,94.2,31.5,2,0
9386,97.9,4.0,95.0,34.5,1,0
9387,31.4,9.3,73.2,32.5,0,0
9388,96.4,23.2,58.0,41.4,4,0
9389,36.3,38.2,87.1,35.8,1,0
9390,39.5,1.0,88.2,27.8,2,0
9391,32.5,2.3,51.9,29.4,4,0
9392,99.6,20.5,65.9,33.5,2,0
9393,54.0,2.0,74.4,40.6,0,0
9394,47.5,54.4,63.3,60.0,1,0
9395,79.9,17.3,87.4,55.5,1,0
9396,20.0,33.6,84.3,45.1,1,0
9397,33.8,3.8,82.7,47.6,1,0
9398,41.4,9.5,68.3,52.5,0,0
9399,99.8,17.7,93.9,31.7,2,0
9400,29.3,23.1,75.8,36.9,1,0
9401,13.9,9.7,59.8,42.9,1,0
9402,34.1,7.0,74.9,46.3,3,0
9403,46.9,30.0,54.5,50.1,0,0
9404,77.0,5.6,51.6,38.4,0,0
9405,96.1,22.2,84.5,34.6,1,0
9406,87.6,4.3,97.4,40.9,5,0
9407,21.7,52.2,55.1,43.2,0,0
9408,19.8,34.9,79.7,45.8,1,0
9409,36.9,11.7,85.5,38.7,1,0
9410,42.3,31.6,55.3,34.3,0,0
9411,53.6,0.8,53.1,36.6,2,0
9412,70.3,23.8,58.0,36.1,2,0
9413,81.8,70.4,88.6,47.9,0,0
9414,51.2,11.1,60.2,31.4,2,0
9415,81.4,12.7,59.9,36.8,1,0
9416,66.9,13.0,59.1,35.4,2,0
9417,11.2,23.2,70.6,50.8,2,0
9418,76.3,3.1,67.3,30.4,2,0
9419,19.9,16.5,73.8,52.6,3,0
9420,96.3,44.6,90.3,31.9,6,0
9421,96.2,2.8,87.9,46.4,3,0
9422,81.6,21.9,54.4,32.4,3,0
9423,29.0,10.2,74.7,42.4,1,0
9424,76.4,10.4,73.6,45.1,1,0
9425,72.0,18.5,77.9,59.6,3,0
9426,18.6,4.8,97.8,41.1,0,0
9427,11.3,5.5,96.5,45.5,2,0
9428,87.5,13.7,76.0,31.1,2,0
9429,37.4,3.5,76.9,38.0,1,0
9430,54.6,6.3,79.7,35.8,0,0
9431,53.3,48.2,85.6,37.6,1,0
9432,58.9,6.3,63.8,41.0,2,0
9433,60.4,10.5,51.6,32.4,3,0
9434,45.3,2.2,53.8,33.4,3,0
9435,54.6,24.6,65.0,45.1,6,0
9436,49.5,3.8,64.5,35.6,3,0
9437,11.6,18.0,67.4,43.2,5,0
9438,40.7,15.8,89.6,48.2,4,0
9439,87.4,5.9,62.3,47.3,2,0
9440,74.2,22.6,51.2,25.1,1,1
9441,53.6,0.0,67.1,47.7,1,0
9442,87.4,44.2,69.5,32.2,1,0
9443,69.6,1.7,76.8,35.2,2,0
9444,52.0,17.3,59.8,31.9,3,0
9445,15.9,17.6,84.5,28.2,1,0
9446,56.4,4.8,91.8,58.3,1,0
9447,32.1,19.3,66.9,36.8,1,0
9448,67.1,13.8,55.9,49.6,1,0
9449,11.1,8.5,78.8,40.1,2,0
9450,48.0,23.2,92.6,49.7,1,0
9451,43.5,30.7,59.6,40.4,3,0
9452,27.9,65.9,60.3,41.1,1,0
9453,38.8,8.4,85.2,40.7,1,0
9454,49.0,9.9,52.6,55.7,1,0
9455,44.3,31.8,79.6,24.7,0,0
9456,49.0,2.3,72.5,42.4,4,0
9457,88.6,42.1,52.6,37.7,4,1
9458,41.9,4.8,84.1,49.1,2,0
9459,58.5,12.5,62.7,22.9,1,0
9460,75.4,2.7,59.9,19.8,0,0
9461,72.1,61.6,51.0,30.6,4,0
9462,12.7,10.6,85.6,34.1,2,0
9463,19.8,13.9,96.0,55.2,0,0
9464,78.3,48.5,63.3,42.9,1,0
9465,23.9,9.0,69.2,38.3,2,0
9466,39.5,12.6,57.9,42.1,3,0
9467,18.5,27.3,55.3,48.9,3,0
9468,49.4,22.7,51.5,36.9,4,0
9469,10.5,23.6,84.9,43.1,1,0
9470,47.7,0.7,71.4,27.6,3,0
9471,81.8,1.4,83.0,56.8,3,0
9472,56.6,20.0,58.4,51.5,3,0
9473,45.9,2.7,78.1,53.2,0,0
9474,21.2,5.0,59.5,41.3,3,0
9475,19.2,2.7,91.9,47.4,2,0
9476,57.1,23.6,97.1,44.2,4,0
9477,83.7,30.1,70.0,37.1,1,0
9478,63.5,12.4,97.1,38.6,1,0
9479,18.9,11.1,68.8,49.8,3,0
9480,58.1,8.0,77.9,32.2,4,0
9481,55.1,43.2,64.3,32.9,4,0
9482,94.6,2.7,77.7,31.5,0,0
9483,18.5,3.7,91.1,46.4,3,0
9484,97.7,10.0,92.2,39.5,0,0
9485,20.7,11.3,80.1,42.2,3,0
9486,72.4,0.7,64.0,43.8,2,0
9487,54.7,16.5,51.4,46.3,2,0
9488,72.6,6.7,77.9,49.7,3,0
9489,77.0,6.5,85.9,47.8,2,0
9490,31.7,23.1,92.4,48.2,2,0
9491,38.0,2.1,74.1,36.4,6,0
9492,75.6,8.3,54.7,49.8,1,0
9493,72.1,15.3,83.1,41.4,0,0
9494,40.2,5.2,95.4,37.9,4,0
9495,30.3,13.5,87.7,31.1,2,0
9496,54.1,21.7,54.7,30.6,6,0
9497,25.6,9.9,53.9,39.3,2,0
9498,87.2,3.1,84.3,44.0,1,0
9499,50.2,59.3,76.8,44.1,2,0
9500,22.6,12.8,52.0,49.1,1,0
9501,90.6,16.5,95.6,42.7,3,0
9502,65.4,12.9,94.3,36.3,3,0
9503,20.8,44.4,52.3,40.0,4,0
9504,57.8,2.3,87.4,31.0,3,0
9505,29.8,0.3,92.0,36.4,5,0
9506,71.2,3.4,90.1,46.5,1,0
9507,92.4,26.4,85.7,43.4,0,0
9508,59.1,17.6,76.6,48.7,3,0
9509,79.3,16.2,82.9,50.8,3,0
9510,15.8,0.9,89.1,28.4,1,0
9511,36.6,7.7,88.1,31.7,2,0
9512,82.6,15.7,67.0,36.3,1,0
9513,67.3,8.0,90.8,36.6,3,0
9514,31.2,13.3,73.3,29.6,4,0
9515,59.3,22.9,79.8,27.3,3,0
9516,43.7,28.8,70.8,31.2,2,0
9517,24.8,22.6,91.3,36.3,3,0
9518,19.5,1.7,75.8,37.5,3,0
9519,47.3,17.0,80.9,33.2,1,0
9520,70.3,15.4,74.8,40.0,2,0
9521,87.2,23.0,57.0,27.4,2,0
9522,25.5,28.0,67.1,33.8,2,0
9523,47.8,0.6,67.1,43.5,2,0
9524,86.2,14.5,55.8,31.1,1,0
9525,92.5,11.8,78.9,43.0,2,0
9526,59.6,19.7,58.3,23.1,3,0
9527,59.6,22.7,59.5,45.0,2,0
9528,48.5,17.3,83.3,37.4,0,0
9529,53.0,47.6,60.0,40.0,3,0
9530,87.2,4.0,53.9,28.0,4,0
9531,73.8,3.5,85.3,51.1,1,0
9532,26.2,34.8,91.3,52.2,3,0
9533,48.7,33.7,81.0,35.0,2,0
9534,72.0,16.3,91.1,36.7,4,0
9535,48.9,16.6,97.4,32.8,3,0
9536,35.7,8.1,81.9,28.0,1,0
9537,95.9,13.8,56.2,37.5,0,0
9538,32.3,23.8,90.3,41.6,2,0
9539,18.5,0.7,90.4,44.5,1,0
9540,36.8,5.5,61.2,41.6,3,0
9541,69.1,7.0,97.4,36.1,1,0
9542,26.9,1.0,58.6,42.9,2,0
9543,56.3,6.8,71.5,35.7,1,0
9544,38.6,1.9,83.9,51.1,0,0
9545,13.6,6.1,82.7,37.8,1,0
9546,37.3,23.2,50.8,41.2,3,0
9547,80.0,14.2,53.8,55.3,1,0
9548,31.2,16.1,72.1,53.4,6,0
9549,85.0,8.7,89.4,28.3,1,0
9550,68.0,5.8,79.7,35.1,3,0
9551,20.1,29.9,56.4,51.6,3,0
9552,67.9,0.7,87.9,33.4,2,0
9553,75.8,19.9,92.1,37.2,2,0
9554,16.6,11.1,88.9,45.7,1,0
9555,35.9,52.1,59.0,35.0,2,0
9556,55.6,8.9,85.7,17.7,1,0
9557,74.2,25.5,56.4,37.1,0,0
9558,16.6,41.8,75.4,45.4,2,0
9559,22.4,18.7,93.8,42.0,3,0
9560,87.5,17.1,85.4,38.9,2,0
9561,98.1,0.4,68.6,44.4,0,0
9562,20.2,4.3,74.2,33.6,2,0
9563,23.9,12.5,66.9,38.6,2,0
9564,28.7,23.7,82.2,34.2,1,0
9565,13.6,1.7,85.4,37.3,5,0
9566,87.8,3.1,88.2,44.1,3,0
